pct_3_sem,GSRAII Index_x,category,gsrai_gt_up,gsrai_gt_down,gsrai_lt_up,gsrai_lt_down,FEDFUNDS,CPALTT01USM657N,VIXCLS,DGS10,AAA10Y,BAMLH0A0HYM2EY,GEPUCURRENT,DGS3MO,acwi_log_diff,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,BAMLEMCBPIOAS,USTREASURY/HQMYC: 10.0-20.0,USTREASURY/YIELD: 10 YR-20 YR
-3.7256270643495237,-0.04,0.0,0,0,0,1,6.02,0.058411214953279,24.39,5.86,1.68,12.06,64.76240432343607,5.9,0.0005426715533877,0.0,1.0,0.0,0.0,4.17,-0.1899999999999995,-0.17999999999999972
0.4883365684160479,-0.3,0.0,0,0,0,1,6.02,0.058411214953279,33.49,5.85,1.78,12.12,64.76240432343607,5.81,-0.0743568367799042,0.0,1.0,0.0,0.0,4.22,-0.1899999999999995,-0.27000000000000046
-0.3536855564362673,-0.28,0.0,0,0,0,1,6.02,0.058411214953279,25.85,5.99,1.63,12.11,64.76240432343607,5.79,0.0214505494676754,0.0,1.0,0.0,0.0,4.2,-0.1899999999999995,-0.16999999999999993
-0.13298061994432286,0.03,0.0,1,0,0,0,6.02,0.058411214953279,26.2,6.23,1.5,12.23,64.76240432343607,5.82,0.0053721337178421,0.0,1.0,0.0,0.0,4.1,-0.1899999999999995,-0.07999999999999918
0.4352318577268921,-0.08,0.0,0,0,1,0,6.27,0.116754232340923,27.53,6.51,1.48,12.48,86.84891554468659,5.97,-0.0095961019395636,0.0,1.0,0.0,0.0,4.08,-0.27000000000000046,-0.10000000000000053
4.381429071291532,-0.28,0.0,0,0,0,1,6.27,0.116754232340923,26.05,6.51,1.61,12.55,86.84891554468659,6.14,-0.0103096083976424,0.0,1.0,0.0,0.0,4.27,-0.27000000000000046,-0.11000000000000032
4.703501274185218,-0.41,0.0,0,0,0,1,6.27,0.116754232340923,25.44,6.51,1.59,12.65,86.84891554468659,5.89,-0.0223359539420631,0.0,1.0,0.0,0.0,4.3,-0.27000000000000046,-0.1299999999999999
5.050850817723873,-0.64,0.0,0,0,0,1,6.27,0.116754232340923,24.47,6.33,1.57,12.78,86.84891554468659,5.83,-0.0106728004172757,0.0,1.0,0.0,0.0,4.46,-0.27000000000000046,-0.1200000000000001
-0.7648593849828189,-0.45,0.0,0,0,1,0,6.53,0.524781341107882,21.48,6.15,1.57,12.6,88.23902831937565,5.87,0.0664375153177458,0.0,1.0,0.0,0.0,4.55,-0.15000000000000036,-0.15999999999999925
0.8531464852216786,-0.4,0.0,0,0,1,0,6.53,0.524781341107882,22.14,6.13,1.45,12.5,88.23902831937565,5.92,-0.0066132668502286,0.0,1.0,0.0,0.0,4.5,-0.15000000000000036,-0.1299999999999999
-0.5050244516372371,-0.6,0.0,0,0,0,1,6.53,0.524781341107882,20.5,5.99,1.61,12.42,88.23902831937565,5.83,-0.0005954099210399,0.0,1.0,0.0,0.0,4.49,-0.15000000000000036,-0.21999999999999975
0.9383661293839163,-0.36,1.0,0,0,1,0,6.53,0.524781341107882,22.34,6.19,1.62,12.41,88.23902831937565,5.86,-0.0107631690527717,0.0,1.0,0.0,0.0,4.37,-0.15000000000000036,-0.1899999999999995
-3.709778196990454,-0.46,0.0,0,0,0,1,6.54,0.23201856148492,19.22,6.01,1.65,12.4,65.28175171197843,6.04,0.0120976074951887,1.0,0.0,0.0,0.0,4.42,-0.14000000000000057,-0.22000000000000064
-1.9820985713905892,-0.15,0.0,0,0,1,0,6.54,0.23201856148492,19.32,6.1,1.57,12.36,65.28175171197843,6.17,0.0072560648668556,1.0,0.0,0.0,0.0,4.31,-0.14000000000000057,-0.14000000000000057
1.0199851978842434,-0.18,0.0,0,0,1,0,6.54,0.23201856148492,18.94,6.01,1.59,12.31,65.28175171197843,6.13,-0.0197292626338255,1.0,0.0,0.0,0.0,4.34,-0.14000000000000057,-0.11000000000000032
5.0813760114941875,-0.4,0.0,0,0,0,1,6.54,0.23201856148492,20.84,6.04,1.55,12.37,65.28175171197843,6.2,-0.0365066752657564,1.0,0.0,0.0,0.0,4.27,-0.14000000000000057,-0.08000000000000007
4.25542734348503,-0.32,0.0,0,0,0,1,6.5,0.0,18.62,5.91,1.63,12.44,54.130279447778726,6.23,0.011704918164119,0.0,0.0,0.0,1.0,4.34,-0.1299999999999999,-0.1200000000000001
4.740108107554253,-0.38,0.0,0,0,0,1,6.5,0.0,18.55,5.79,1.75,12.42,54.130279447778726,6.29,0.0086796410737807,0.0,0.0,0.0,1.0,4.27,-0.1299999999999999,-0.25
1.9756213646253906,-0.24,0.0,0,0,1,0,6.5,0.0,17.05,5.78,1.75,12.48,54.130279447778726,6.27,0.009648322826776,0.0,0.0,0.0,1.0,4.24,-0.1299999999999999,-0.21999999999999975
