Date,ACWI,BCOM Index,JPEGCOMP Index,SP500BDT Index
2010-04-30,307.348,134.7037,489.713,300.14
2010-05-03,307.723,135.0543,490.048,299.65
2010-05-04,300.135,132.0838,487.677,300.64
2010-05-05,296.314,130.181,484.565,300.6
2010-05-06,288.215,128.3115,478.986,301.45
2010-05-07,281.62,128.6608,476.85,298.76
2010-05-10,295.219,130.2348,484.03,298.78
2010-05-11,292.973,130.3043,485.053,298.69
2010-05-12,296.414,131.2912,487.466,298.57
2010-05-13,295.359,130.9686,488.748,298.89
2010-05-14,288.307,127.8429,487.121,300.4
2010-05-17,285.786,125.1029,485.995,299.93
2010-05-18,284.872,125.7702,485.13,301.17
2010-05-19,280.105,124.0658,482.54,300.38
2010-05-20,271.845,123.0061,478.876,300.26
2010-05-21,274.241,123.3455,478.705,300.68
2010-05-24,272.293,124.1039,479.964,300.22
2010-05-25,267.424,122.3947,476.174,300.06
2010-05-26,269.566,124.3379,478.995,299.37
2010-05-27,277.401,126.6528,481.688,297.94
2010-05-28,276.921,125.3626,481.981,298.86
2010-05-31,277.173,,,298.97
2010-06-01,274.133,123.9624,481.625,298.92
2010-06-02,276.352,123.9527,482.899,298.32
2010-06-03,279.607,124.6438,484.104,298.08
2010-06-04,272.309,122.0239,481.775,300.53
2010-06-07,267.169,122.3014,480.975,300.55
2010-06-08,268.137,122.8249,479.723,300.45
2010-06-09,269.385,123.6378,481.595,300.04
2010-06-10,275.422,124.1814,483.127,298.04
2010-06-11,277.011,125.0619,483.992,299.53
2010-06-14,279.874,127.1607,485.05,298.92
2010-06-15,283.987,128.7876,486.257,298.65
2010-06-16,284.825,128.7771,487.564,299.28
2010-06-17,285.344,128.8184,489.31,300.82
2010-06-18,286.165,128.4524,490.997,300.61
2010-06-21,288.299,128.3954,491.978,300.9
2010-06-22,284.445,127.8164,491.854,302.05
2010-06-23,282.069,126.5781,491.733,302.76
2010-06-24,278.748,127.1069,491.005,302.35
2010-06-25,277.929,128.7508,491.135,302.62
2010-06-28,278.778,127.6053,492.216,303.93
2010-06-29,270.023,124.2283,491.408,304.53
2010-06-30,268.247,125.7471,491.651,304.84
2010-07-01,266.74,124.7053,490.884,305.21
2010-07-02,267.023,123.9871,491.39,304.42
2010-07-05,266.364,,,304.54
2010-07-06,271.026,123.9774,492.536,305.21
2010-07-07,275.519,125.8597,494.176,304.74
2010-07-08,278.861,126.352,495.971,304.64
2010-07-09,280.779,126.9449,496.948,304.4
2010-07-12,280.789,125.7664,497.769,304.79
2010-07-13,284.893,127.1243,499.203,304.42
2010-07-14,285.967,127.2685,499.832,305.66
2010-07-15,285.807,128.9201,500.771,306.83
2010-07-16,280.299,127.5592,501.64,307.43
2010-07-19,280.02,127.0421,502.168,307.15
2010-07-20,281.292,127.5198,503.292,307.56
2010-07-21,280.571,127.9434,504.939,308.54
2010-07-22,285.763,130.2938,506.941,308.12
2010-07-23,287.717,129.9001,508.031,307.42
2010-07-26,290.621,129.7701,509.63,307.89
2010-07-27,291.099,128.7907,510.341,307.7
2010-07-28,290.747,129.9303,510.185,308.35
2010-07-29,290.605,131.8179,511.236,308.65
2010-07-30,289.751,134.2481,511.893,310.18
2010-08-02,296.695,135.5964,514.5,309.42
2010-08-03,296.751,135.3231,516.343,310.32
2010-08-04,296.712,137.0067,517.143,309.85
2010-08-05,296.836,136.8524,517.557,310.31
2010-08-06,296.636,135.315,519.089,311.38
2010-08-09,298.156,134.9861,522.294,311.43
2010-08-10,294.737,133.6366,522.138,311.45
2010-08-11,286.714,132.3026,522.177,312.52
2010-08-12,284.97,132.7854,521.813,311.91
2010-08-13,284.576,132.7604,522.072,312.66
2010-08-16,285.353,132.039,522.821,314.67
2010-08-17,288.516,132.9994,525.659,313.89
2010-08-18,288.701,132.9206,528.382,314.21
2010-08-19,285.859,132.1212,529.584,315.24
2010-08-20,282.688,131.387,529.632,314.83
2010-08-23,282.495,130.9887,530.455,314.96
2010-08-24,278.831,129.3401,528.12,316.39
2010-08-25,277.243,128.776,526.413,315.53
2010-08-26,278.158,130.1538,525.913,316.02
2010-08-27,280.971,131.5846,524.081,313.6
2010-08-30,279.804,132.1616,523.567,315.24
2010-08-31,279.064,130.8135,523.805,316.01
2010-09-01,286.713,132.4602,524.995,314.32
2010-09-02,288.632,133.5562,525.056,313.77
2010-09-03,291.717,134.9887,524.969,313.08
2010-09-06,293.085,,,313.1
2010-09-07,290.067,135.4093,523.597,314.96
2010-09-08,291.1,135.4259,522.013,314.33
2010-09-09,293.09,135.0542,521.284,312.85
2010-09-10,293.759,135.618,521.279,312.73
2010-09-13,298.013,136.85,521.886,313.85
2010-09-14,298.908,137.9589,522.781,315.01
2010-09-15,299.244,137.6108,524.116,314.1
2010-09-16,298.493,137.4492,524.232,313.54
2010-09-17,298.465,138.4152,523.168,313.87
2010-09-20,302.238,138.2018,523.791,314.67
2010-09-21,301.763,137.2543,524.191,316.17
2010-09-22,302.159,138.0307,526.38,316.67
2010-09-23,300.515,138.553,525.861,316.62
2010-09-24,305.153,140.2264,527.064,315.84
2010-09-27,304.933,139.8138,528.882,317.37
2010-09-28,305.712,139.6802,529.897,318.22
2010-09-29,306.026,140.1933,532.351,317.62
2010-09-30,305.164,140.2939,532.582,317.76
2010-10-01,306.692,139.1355,533.191,317.61
2010-10-04,304.9,138.4738,533.464,318.3
2010-10-05,310.417,140.9786,535.082,318.5
2010-10-06,312.215,141.433,537.057,319.83
2010-10-07,312.292,139.8925,538.028,319.85
2010-10-08,312.993,144.3944,539.572,319.94
2010-10-11,313.392,145.1062,,320.02
2010-10-12,312.467,146.0337,541.368,319.44
2010-10-13,316.377,146.8343,543.901,319.23
2010-10-14,317.643,146.9229,543.157,318.04
2010-10-15,316.829,145.6745,541.153,316.73
2010-10-18,317.465,146.2113,540.199,317.97
2010-10-19,312.647,143.4661,538.572,318.39
2010-10-20,315.69,146.3018,538.907,318.49
2010-10-21,316.567,144.4684,538.948,317.92
2010-10-22,316.088,144.8354,539.449,317.95
2010-10-25,317.985,146.2623,541.612,318.53
2010-10-26,316.723,147.0763,541.173,317.41
2010-10-27,313.819,146.0175,540.072,316.73
2010-10-28,315.636,146.8621,541.031,317.36
2010-10-29,315.947,147.2686,541.738,318.28
2010-11-01,316.778,147.2782,543.019,318.26
2010-11-02,319.29,148.4023,544.198,319.23
2010-11-03,319.604,148.1646,544.924,318.28
2010-11-04,326.908,152.1576,548.386,320.05
2010-11-05,327.393,153.2126,547.562,319.3
2010-11-08,326.573,153.7981,545.303,319.15
2010-11-09,326.012,155.874,543.343,317.51
2010-11-10,323.885,154.1853,540.143,317.89
2010-11-11,323.021,153.7357,,317.73
2010-11-12,319.701,147.7965,537.51,316.61
2010-11-15,319.243,148.8645,533.817,314.62
2010-11-16,313.587,143.1461,529.718,315.59
2010-11-17,313.773,143.1195,531.422,315.33
2010-11-18,318.805,146.5572,532.003,315.11
2010-11-19,319.116,145.1012,532.265,315.39
2010-11-22,318.308,144.9981,532.779,316.31
2010-11-23,312.747,145.1331,531.417,316.75
2010-11-24,315.522,147.0931,531.112,314.52
2010-11-25,316.019,,,314.88
2010-11-26,312.333,146.3423,,315.52
2010-11-29,310.2,146.7156,527.074,316.14
2010-11-30,308.381,146.7299,524.494,316.35
2010-12-01,314.386,150.7229,526.399,314.11
2010-12-02,319.658,151.8226,528.183,313.76
2010-12-03,322.132,153.8095,530.576,313.69
2010-12-06,321.784,154.2106,531.266,315.08
2010-12-07,322.971,153.5708,530.913,312.38
2010-12-08,321.741,154.2075,527.114,311.62
2010-12-09,322.83,153.8604,527.547,312.08
2010-12-10,323.939,153.4196,526.835,311.51
2010-12-13,326.217,155.9916,525.756,312.18
2010-12-14,326.989,155.465,524.589,309.95
2010-12-15,324.861,154.6124,520.443,309.24
2010-12-16,324.605,153.511,517.758,309.85
2010-12-17,324.259,155.1857,518.668,312.17
2010-12-20,324.522,156.967,519.586,311.98
2010-12-21,327.603,157.8518,520.342,312.44
2010-12-22,328.233,158.6797,521.302,312.24
2010-12-23,328.229,158.8899,521.749,311.55
2010-12-24,328.4,,,311.48
2010-12-27,327.997,159.0601,521.473,312.55
2010-12-28,328.612,160.5842,521.339,310.81
2010-12-29,329.839,160.6539,521.578,313.12
2010-12-30,329.662,159.6898,522.16,312.86
2010-12-31,330.636,162.3929,522.755,314.04
2011-01-03,332.87,162.444,525.125,314.0
2011-01-04,333.225,160.0123,528.549,314.0
2011-01-05,332.146,160.7289,526.628,312.2
2011-01-06,331.578,158.9091,525.866,313.07
2011-01-07,330.764,157.8586,525.457,314.21
2011-01-10,329.04,158.7072,524.894,314.42
2011-01-11,330.789,160.3728,525.76,314.32
2011-01-12,335.194,162.6079,526.68,314.21
2011-01-13,336.721,161.8781,527.264,314.97
2011-01-14,337.416,161.6715,527.045,314.56
2011-01-17,336.847,,,315.17
2011-01-18,338.971,162.0757,526.295,314.34
2011-01-19,337.42,161.8292,525.119,314.88
2011-01-20,333.65,160.9676,523.097,313.18
2011-01-21,335.048,161.9116,523.265,313.95
2011-01-24,337.195,160.8751,524.234,314.36
2011-01-25,336.885,158.1179,524.591,315.69
2011-01-26,338.791,160.4835,524.059,314.12
2011-01-27,339.392,159.4605,522.839,314.91
2011-01-28,334.543,161.29,519.153,315.6
2011-01-31,335.581,163.9999,519.914,315.06
2011-02-01,340.981,164.5835,522.699,314.44
2011-02-02,341.72,165.3377,523.445,313.86
2011-02-03,341.001,164.2549,522.335,313.41
2011-02-04,341.247,163.9771,521.471,312.29
2011-02-07,342.923,162.7616,520.619,312.86
2011-02-08,344.631,162.8766,520.366,311.92
2011-02-09,342.853,163.8046,519.224,313.27
2011-02-10,341.017,163.2628,517.793,312.22
2011-02-11,341.791,162.4584,517.18,313.03
2011-02-14,343.219,162.9754,516.832,313.66
2011-02-15,343.036,161.6437,516.138,313.83
2011-02-16,344.939,161.7192,517.548,313.77
2011-02-17,346.775,163.0455,518.841,314.5
2011-02-18,347.831,162.9797,518.694,314.25
2011-02-21,346.764,,,
2011-02-22,341.569,161.8695,518.155,316.05
2011-02-23,339.516,163.4702,518.016,315.63
2011-02-24,338.529,162.3528,518.602,316.08
2011-02-25,342.189,165.3397,520.28,316.38
2011-02-28,344.823,166.1437,521.436,317.16
2011-03-01,342.608,166.9841,522.096,317.27
2011-03-02,342.0,167.8785,522.962,316.47
2011-03-03,345.703,168.255,523.382,315.0
2011-03-04,345.342,169.2792,524.192,316.18
2011-03-07,342.957,168.4538,524.668,316.19
2011-03-08,343.592,167.4094,525.779,315.55
2011-03-09,343.262,166.7164,526.24,316.57
2011-03-10,336.677,164.3951,526.03,317.64
2011-03-11,336.727,163.349,526.059,317.54
2011-03-14,334.006,163.1375,526.096,318.27
2011-03-15,326.489,157.5752,524.907,317.91
2011-03-16,324.033,157.7832,524.998,319.24
2011-03-17,328.18,162.8822,525.582,318.73
2011-03-18,330.119,164.8079,526.245,318.67
2011-03-21,335.091,165.5269,526.828,318.25
2011-03-22,336.288,166.804,526.692,318.23
2011-03-23,336.565,167.5835,527.181,318.04
2011-03-24,339.771,168.3446,527.562,317.54
2011-03-25,340.544,168.7355,527.681,316.87
2011-03-28,339.376,166.6232,527.397,316.97
2011-03-29,340.035,166.5502,527.356,316.27
2011-03-30,343.419,166.5768,527.546,316.76
2011-03-31,343.64,169.5579,528.061,316.82
2011-04-01,345.661,170.0157,529.649,317.05
2011-04-04,346.911,170.8514,530.766,317.64
2011-04-05,346.538,171.2484,530.378,317.05
2011-04-06,348.046,171.4384,530.957,316.35
2011-04-07,347.182,171.4017,530.879,316.4
2011-04-08,348.72,173.8811,531.07,316.31
2011-04-11,347.869,172.8619,530.73,316.5
2011-04-12,343.661,169.2417,530.18,317.5
2011-04-13,345.07,169.3991,530.644,318.07
2011-04-14,344.454,169.8973,530.362,317.85
2011-04-15,344.761,170.666,531.39,319.11
2011-04-18,339.283,169.8218,530.051,319.67
2011-04-19,341.134,170.8043,530.829,320.0
2011-04-20,348.007,172.7119,531.817,319.59
2011-04-21,350.83,174.2186,532.023,319.54
2011-04-22,350.85,,,319.63
2011-04-25,349.976,174.5214,531.864,320.16
2011-04-26,352.001,173.7013,532.498,321.11
2011-04-27,353.007,173.095,532.159,320.39
2011-04-28,355.952,173.0189,534.335,321.33
2011-04-29,356.902,175.4211,535.406,321.74
2011-05-02,357.722,174.1929,536.323,322.13
2011-05-03,354.917,172.1911,536.944,322.66
2011-05-04,351.738,168.9085,537.504,323.12
2011-05-05,347.832,161.0196,537.775,323.86
2011-05-06,348.746,159.5043,538.489,323.98
2011-05-09,347.469,162.5688,539.077,324.19
2011-05-10,350.456,164.6022,539.552,323.43
2011-05-11,348.423,159.6569,539.808,324.07
2011-05-12,346.306,159.8745,540.115,323.26
2011-05-13,344.419,159.8395,540.69,323.86
2011-05-16,342.648,159.2235,541.455,324.65
2011-05-17,340.891,158.9118,541.958,325.1
2011-05-18,344.067,162.8795,543.298,324.22
2011-05-19,344.818,160.8559,543.35,324.23
2011-05-20,342.805,162.352,543.404,324.49
2011-05-23,336.63,160.7563,542.595,324.86
2011-05-24,337.524,161.4934,542.472,324.97
2011-05-25,338.259,163.814,541.787,324.57
2011-05-26,340.363,163.4876,540.969,325.63
2011-05-27,343.501,165.3465,541.53,325.51
2011-05-30,343.475,,,325.81
2011-05-31,347.896,166.5416,543.261,325.92
2011-06-01,343.623,164.9848,544.26,327.01
2011-06-02,341.039,165.6755,544.563,325.53
2011-06-03,339.735,165.8851,545.271,325.83
2011-06-06,337.177,164.694,545.221,325.65
2011-06-07,337.792,165.2596,546.0,325.61
2011-06-08,335.272,166.2306,546.308,326.27
2011-06-09,336.493,166.7439,546.641,325.59
2011-06-10,331.638,165.6002,546.679,325.98
2011-06-13,331.468,163.6835,545.986,325.59
2011-06-14,335.713,164.2537,546.63,324.05
2011-06-15,330.592,161.3209,545.769,325.82
2011-06-16,327.459,159.892,545.006,326.37
2011-06-17,328.867,158.9996,544.536,325.76
2011-06-20,328.864,158.9169,544.886,325.71
2011-06-21,333.948,160.1087,545.888,325.56
2011-06-22,333.58,159.5741,546.643,325.61
2011-06-23,329.152,155.9667,545.357,326.42
2011-06-24,328.21,155.5094,545.235,326.7
2011-06-27,329.487,154.6622,546.361,325.34
2011-06-28,333.089,157.2128,546.951,323.91
2011-06-29,337.46,159.0262,547.972,323.46
2011-06-30,341.817,158.1349,549.345,323.49
2011-07-01,345.044,156.8665,549.767,323.33
2011-07-04,346.53,,,323.62
2011-07-05,345.899,159.4334,549.737,324.52
2011-07-06,344.818,158.7266,550.038,325.2
2011-07-07,347.388,161.0916,550.731,324.77
2011-07-08,345.184,160.8306,551.402,326.92
2011-07-11,338.046,160.0007,550.636,328.26
2011-07-12,335.502,161.97,550.044,328.27
2011-07-13,339.073,164.6637,550.737,328.58
2011-07-14,336.863,163.3674,550.94,327.68
2011-07-15,337.389,164.5448,550.785,327.88
2011-07-18,333.275,164.044,550.589,327.39
2011-07-19,337.87,165.0227,551.723,328.1
2011-07-20,339.867,164.5288,552.442,327.46
2011-07-21,344.48,163.558,553.387,326.62
2011-07-22,345.985,165.2773,554.27,327.58
2011-07-25,344.061,164.5956,553.433,326.94
2011-07-26,344.725,165.8254,554.65,327.88
2011-07-27,339.216,165.0295,555.817,327.67
2011-07-28,337.664,164.0526,557.721,328.24
2011-07-29,335.896,162.8146,560.039,330.5
2011-08-01,334.335,162.4846,563.277,331.65
2011-08-02,327.334,163.4494,565.544,333.7
2011-08-03,324.854,161.8011,566.484,333.79
2011-08-04,311.604,157.2922,564.408,335.09
2011-08-05,307.127,156.1495,561.145,332.49
2011-08-08,291.498,153.0595,555.283,332.6
2011-08-09,297.724,152.8335,553.265,334.17
2011-08-10,290.544,154.7777,554.545,333.72
2011-08-11,298.953,157.2904,550.332,329.1
2011-08-12,302.114,157.0312,552.826,331.12
2011-08-15,308.394,158.3941,556.218,330.62
2011-08-16,306.78,158.3815,557.208,331.78
2011-08-17,307.852,159.7031,560.696,332.67
2011-08-18,295.03,157.0895,560.212,333.45
2011-08-19,290.418,159.0033,560.855,333.35
2011-08-22,290.173,159.8813,560.359,332.62
2011-08-23,296.834,160.6887,558.52,330.55
2011-08-24,298.93,158.3737,557.101,327.91
2011-08-25,295.628,159.2828,557.477,328.85
2011-08-26,297.603,161.1418,557.701,329.49
2011-08-29,304.955,161.4124,558.067,328.67
2011-08-30,306.491,163.4335,559.874,330.58
2011-08-31,310.618,164.4327,563.023,330.61
2011-09-01,309.029,162.9113,563.441,331.99
2011-09-02,302.186,162.5149,563.534,334.47
2011-09-05,296.061,,,335.04
2011-09-06,293.413,161.2232,562.867,334.31
2011-09-07,301.287,162.2705,564.48,333.15
2011-09-08,300.594,162.747,564.839,333.89
2011-09-09,291.983,160.6014,563.178,334.64
2011-09-12,288.415,159.733,560.984,333.86
2011-09-13,290.841,160.1931,560.418,332.41
2011-09-14,292.669,159.6802,558.25,332.36
2011-09-15,298.534,158.2791,557.657,331.45
2011-09-16,300.521,157.4798,557.899,331.75
2011-09-19,295.081,154.7106,555.106,333.85
2011-09-20,296.351,155.2538,555.859,333.59
2011-09-21,290.408,153.9961,553.734,334.98
2011-09-22,277.382,147.2093,545.102,336.03
2011-09-23,277.842,143.0863,539.416,333.9
2011-09-26,280.65,143.2628,533.742,331.89
2011-09-27,289.171,147.0767,539.15,330.34
2011-09-28,285.147,143.2329,538.488,330.41
2011-09-29,286.894,143.9562,540.751,330.98
2011-09-30,280.639,140.2016,539.373,331.26
2011-10-03,273.005,140.2979,538.812,332.66
2011-10-04,272.078,138.3527,535.004,330.99
2011-10-05,277.098,140.4014,536.457,329.06
2011-10-06,284.358,142.7908,540.473,328.51
2011-10-07,285.677,141.8116,541.85,328.14
2011-10-10,292.999,144.3176,,327.23
2011-10-11,294.061,145.9048,545.328,328.23
2011-10-12,298.263,146.0667,549.725,327.97
2011-10-13,297.121,145.5652,550.105,329.24
2011-10-14,301.137,148.209,552.436,328.88
2011-10-17,298.135,147.1555,553.704,330.4
2011-10-18,298.75,146.8853,553.474,330.8
2011-10-19,298.499,144.9318,554.421,331.71
2011-10-20,295.685,143.4456,552.255,331.86
2011-10-21,302.265,144.9473,553.64,332.16
2011-10-24,307.352,147.8057,554.643,332.57
2011-10-25,304.029,148.7192,557.12,335.13
2011-10-26,305.26,147.2336,558.739,334.22
2011-10-27,317.794,150.8557,564.282,332.77
2011-10-28,319.209,150.8745,564.088,334.74
2011-10-31,310.434,149.4779,563.694,336.8
2011-11-01,299.912,147.2323,562.504,338.57
2011-11-02,303.475,147.5609,564.063,338.64
2011-11-03,307.22,149.5168,567.201,337.67
2011-11-04,307.038,149.4832,567.847,338.01
2011-11-07,307.487,149.6769,568.088,338.66
2011-11-08,309.873,150.7089,569.254,337.07
2011-11-09,301.664,148.6782,566.721,337.68
2011-11-10,300.23,148.1487,566.216,336.05
2011-11-11,306.815,148.9295,,335.33
2011-11-14,304.63,147.8865,566.028,336.21
2011-11-15,303.575,148.9389,564.274,335.41
2011-11-16,300.485,149.1856,564.224,335.4
2011-11-17,296.547,145.4653,562.321,335.97
2011-11-18,294.672,144.898,561.613,334.77
2011-11-21,287.806,143.083,558.756,334.53
2011-11-22,286.957,144.3383,558.42,334.3
2011-11-23,280.576,142.4276,555.857,334.84
2011-11-24,280.021,,,334.18
2011-11-25,279.13,141.7362,,333.28
2011-11-28,287.801,143.0226,555.792,333.56
2011-11-29,289.723,144.4059,556.694,332.55
2011-11-30,300.447,146.1596,560.394,331.69
2011-12-01,301.681,145.8963,561.639,331.23
2011-12-02,302.454,146.2884,562.985,333.45
2011-12-05,305.264,145.5054,564.914,334.29
2011-12-06,303.49,145.8427,564.677,333.68
2011-12-07,304.535,144.6089,564.831,334.88
2011-12-08,299.024,143.4792,564.358,335.54
2011-12-09,301.281,142.9838,564.662,333.99
2011-12-12,296.834,140.7678,563.765,334.61
2011-12-13,294.393,141.6432,564.611,335.58
2011-12-14,289.357,136.5306,563.474,336.52
2011-12-15,289.901,136.2643,563.525,336.22
2011-12-16,291.009,137.0063,563.314,337.4
2011-12-19,287.904,137.2633,563.365,337.92
2011-12-20,294.73,139.5701,564.2,336.24
2011-12-21,295.422,140.379,564.95,335.36
2011-12-22,297.619,141.0856,565.427,335.93
2011-12-23,299.897,141.1978,565.382,334.46
2011-12-26,300.03,,,334.92
2011-12-27,300.055,142.1297,565.736,335.32
2011-12-28,296.136,140.6948,566.34,337.53
2011-12-29,298.306,139.9781,566.707,337.85
2011-12-30,299.511,140.6802,567.004,338.43
2012-01-02,300.309,,,338.53
2012-01-03,305.681,144.1586,568.441,337.69
2012-01-04,305.036,144.4944,567.056,337.23
2012-01-05,303.367,142.3351,566.254,337.25
2012-01-06,301.958,142.5498,565.874,338.13
2012-01-09,302.296,143.0837,565.076,338.43
2012-01-10,306.37,144.2135,564.934,338.69
2012-01-11,305.643,143.1714,564.195,339.76
2012-01-12,306.521,141.6074,565.07,339.55
2012-01-13,305.101,140.5055,563.995,340.65
2012-01-16,305.372,,,340.69
2012-01-17,308.242,141.4807,565.245,341.28
2012-01-18,310.927,141.1504,566.032,340.62
2012-01-19,313.756,141.5853,568.295,340.02
2012-01-20,314.491,141.242,569.664,339.41
2012-01-23,316.24,143.5295,570.334,339.31
2012-01-24,314.924,143.9862,570.706,339.53
2012-01-25,316.385,145.601,573.222,340.57
2012-01-26,318.63,146.2543,575.055,342.36
2012-01-27,317.679,146.623,575.635,343.08
2012-01-30,315.667,145.0544,575.698,344.19
2012-01-31,316.655,144.1561,576.994,345.13
2012-02-01,320.78,144.3208,579.529,344.49
2012-02-02,321.876,144.4537,580.211,345.2
2012-02-03,325.119,145.5442,581.67,343.82
2012-02-06,325.009,145.8447,581.948,345.15
2012-02-07,326.129,146.0433,581.64,344.5
2012-02-08,327.285,145.8883,581.808,344.85
2012-02-09,327.991,146.546,582.004,344.26
2012-02-10,323.96,144.8869,581.762,345.35
2012-02-13,326.519,145.2825,584.033,345.17
2012-02-14,325.098,144.9188,584.434,346.28
2012-02-15,325.719,144.7028,584.985,345.81
2012-02-16,326.575,145.2101,584.08,344.57
2012-02-17,328.867,145.7564,585.0,344.71
2012-02-20,330.887,,,344.43
2012-02-21,330.401,147.7198,587.348,344.55
2012-02-22,329.158,148.2921,589.482,345.41
2012-02-23,330.128,148.5882,590.068,345.84
2012-02-24,331.848,149.3519,591.16,346.41
2012-02-27,330.843,149.0454,591.743,347.63
2012-02-28,332.437,148.7183,593.528,347.89
2012-02-29,331.927,148.0367,594.018,347.79
2012-03-01,333.077,148.5604,595.546,347.08
2012-03-02,331.9,147.6924,597.721,348.03
2012-03-05,329.867,146.3852,597.135,347.47
2012-03-06,322.994,143.9578,595.459,347.85
2012-03-07,324.019,143.7001,596.069,347.28
2012-03-08,328.977,144.219,598.423,346.57
2012-03-09,329.606,145.3984,598.983,346.32
2012-03-12,328.716,144.8762,600.361,346.57
2012-03-13,333.578,145.9839,601.924,345.35
2012-03-14,332.952,144.6324,599.047,343.01
2012-03-15,334.829,145.5788,597.739,343.21
2012-03-16,336.181,146.2257,597.701,343.36
2012-03-19,337.136,146.4776,597.091,342.38
2012-03-20,334.681,144.3305,595.978,342.5
2012-03-21,333.637,144.3583,596.625,343.89
2012-03-22,331.561,142.9386,595.46,344.01
2012-03-23,332.486,144.0591,595.247,344.68
2012-03-26,335.93,144.4699,594.691,344.8
2012-03-27,336.155,144.0014,595.314,345.67
2012-03-28,333.495,142.2276,595.451,345.61
2012-03-29,331.474,139.9437,594.278,346.07
2012-03-30,333.297,141.9021,594.579,344.95
2012-04-02,336.266,143.7664,594.991,345.34
2012-04-03,334.962,143.5999,595.419,343.94
2012-04-04,328.658,140.8546,594.52,344.46
2012-04-05,328.275,141.6643,593.989,345.28
2012-04-06,328.017,,,346.96
2012-04-09,325.62,141.1635,594.435,347.15
2012-04-10,320.6,139.3818,593.889,347.6
2012-04-11,322.207,139.6251,594.925,346.75
2012-04-12,326.472,141.3537,596.887,346.68
2012-04-13,323.054,139.462,596.69,347.62
2012-04-16,322.44,138.2429,597.11,348.08
2012-04-17,326.901,138.4587,598.656,347.57
2012-04-18,326.341,137.1674,597.687,348.0
2012-04-19,324.969,137.5226,599.83,348.41
2012-04-20,325.77,138.1999,601.041,348.16
2012-04-23,321.339,137.9107,600.125,348.83
2012-04-24,323.149,138.1389,600.792,348.31
2012-04-25,326.2,138.8026,601.97,348.12
2012-04-26,328.132,139.5597,602.464,348.5
2012-04-27,329.447,140.6345,603.253,349.01
2012-04-30,328.673,141.2917,605.024,349.48
2012-05-01,329.315,141.5304,605.592,348.96
2012-05-02,328.28,139.2058,607.711,349.78
2012-05-03,326.488,138.3832,609.367,349.99
2012-05-04,321.716,137.1364,608.497,350.75
2012-05-07,320.359,137.3122,608.477,350.86
2012-05-08,317.686,136.274,606.791,351.41
2012-05-09,314.927,135.908,604.542,350.96
2012-05-10,315.97,136.0122,604.364,350.82
2012-05-11,314.987,134.7538,602.553,351.34
2012-05-14,310.204,133.1207,598.051,351.89
2012-05-15,307.671,133.8805,596.144,351.56
2012-05-16,304.698,134.3202,593.514,351.16
2012-05-17,301.645,135.0473,592.081,351.3
2012-05-18,298.171,136.0004,590.492,350.57
2012-05-21,301.332,135.7211,592.09,349.77
2012-05-22,303.44,134.4469,593.117,348.53
2012-05-23,299.747,132.3578,590.647,349.68
2012-05-24,300.867,132.3896,589.523,348.92
2012-05-25,300.226,132.6133,588.835,349.04
2012-05-28,300.872,,,349.18
2012-05-29,303.9,131.1312,589.068,349.47
2012-05-30,298.873,129.4238,589.048,351.12
2012-05-31,297.985,128.3789,588.252,351.65
2012-06-01,292.014,126.8123,587.811,353.02
2012-06-04,291.149,127.5493,588.618,351.88
2012-06-05,292.882,127.6687,591.557,351.06
2012-06-06,299.145,129.4355,596.461,349.85
2012-06-07,301.165,129.2446,598.434,350.16
2012-06-08,300.416,128.8026,598.756,350.4
2012-06-11,299.767,128.3358,599.179,351.36
2012-06-12,301.417,128.1947,600.272,350.26
2012-06-13,301.301,127.3452,602.511,351.31
2012-06-14,302.343,128.8291,603.728,351.38
2012-06-15,305.597,128.7892,606.059,352.08
2012-06-18,306.669,130.1254,606.51,352.43
2012-06-19,310.424,131.4473,607.199,352.14
2012-06-20,311.192,130.4093,607.525,352.52
2012-06-21,305.526,127.8346,606.135,353.26
2012-06-22,304.631,128.274,605.685,352.56
2012-06-25,300.244,130.5643,604.654,353.83
2012-06-26,300.833,131.2372,604.588,353.53
2012-06-27,303.588,131.9817,606.342,353.74
2012-06-28,302.928,130.4995,605.898,354.23
2012-06-29,312.111,135.4213,609.24,353.29
2012-07-02,313.336,135.6749,611.018,355.21
2012-07-03,316.385,139.3146,614.585,354.55
2012-07-04,316.092,,,355.06
2012-07-05,314.327,140.0924,615.932,355.28
2012-07-06,311.066,136.8853,616.147,356.35
2012-07-09,309.479,139.6408,616.675,357.12
2012-07-10,308.241,137.4997,617.796,357.71
2012-07-11,308.169,138.376,619.915,358.05
2012-07-12,304.899,138.7976,621.633,358.59
2012-07-13,309.396,140.3428,624.08,358.69
2012-07-16,309.378,141.7145,627.574,359.85
2012-07-17,310.477,141.4492,629.358,359.62
2012-07-18,312.583,143.3508,629.031,360.93
2012-07-19,314.943,145.8439,630.12,360.79
2012-07-20,311.126,146.193,629.471,361.79
2012-07-23,305.844,143.6794,625.867,362.0
2012-07-24,303.692,142.1146,623.894,362.75
2012-07-25,303.283,142.9327,624.81,362.67
2012-07-26,309.496,142.4196,627.153,362.59
2012-07-27,315.455,143.4763,629.301,360.41
2012-07-30,316.613,145.6207,631.586,362.09
2012-07-31,316.024,144.169,633.627,362.52
2012-08-01,315.551,143.3789,635.507,361.84
2012-08-02,312.262,140.737,635.957,363.05
