Date,ACWI,BCOM Index,JPEGCOMP Index,SP500BDT Index,DGS10,retorno
1997-05-26,0.0004707169242908815,0.0,0.0,6.247071685145933e-05,-0.0,0.0005331876411423408
1997-05-27,-0.001185276766156429,-0.003230553493099919,-0.00017707791428228647,-0.00021070703917588365,-0.0014836795252225255,-0.006287294737937044
1997-05-28,0.00027468828265959645,0.004588879070891672,3.179320361705873e-05,-3.910221318527141e-05,-0.0002945508100147265,0.004561707533968329
1997-05-29,-0.0013889636608344967,0.003478384465336326,0.00013846339081460268,0.0003129400719762199,0.0014705882352941124,0.0040114125025867645
1997-05-30,-0.0034399956831426158,-0.005357191597877287,0.00014308394257964708,0.0004367493370768916,0.0023703703703703786,-0.005846983630992985
1997-06-02,0.0014002143739060724,-0.004141717038900927,7.848823674180273e-05,0.00015530361857429842,0.0002998500749625155,-0.0022078607347162382
1997-06-03,0.0010774957698815423,-0.002518981787658303,0.0001932566062546104,0.00018607536052102082,0.0009009009009009139,-0.00016125315010021577
1997-06-04,-0.0008620728483085038,-0.006138402665154086,-1.62080987569313e-05,2.3216220399313593e-05,0.0003016591251885359,-0.006691808266631671
1997-06-05,0.002124454227257999,-0.002104593951678446,0.000129045066507838,4.642166344295262e-05,-0.0,0.00019532700553034302
1997-06-06,0.005792645928562745,-0.0033582722990661007,0.00031815181518152214,0.000626401670404464,0.0033232628398791597,0.006702189954961791
1997-06-09,0.005056157267057459,-0.0008578180836883997,2.623570154269839e-06,-0.00019981555487241787,-0.001228878648233467,0.002772268550417444
1997-06-10,0.0012422195735664054,-0.0030947629860448855,-1.7052311244036832e-05,-7.700600646864952e-06,-0.000610687022900791,-0.0024879833472701727
1997-06-11,0.0027013334860506166,0.0004657043758077295,-2.1322661068101657e-05,6.160954948017939e-05,0.0003044140030441511,0.003511738753314575
1997-06-12,0.004318023339955612,-0.0007526685145749501,0.0002950346230842449,0.00046948356807510196,0.0024390243902438825,0.0067688974067838924
1997-06-13,0.00354782245212526,0.00016783256001151603,0.00023359912302451936,0.00028343802665848906,0.001543209876543239,0.005775902038363024
1997-06-16,0.0028361180850142273,-0.0009180287321969849,0.0001779567448204178,0.00019860973187686427,0.0009331259720062103,0.003227781801520735
1997-06-17,-0.00197232370579723,0.0030635220343966374,-0.000108401610168396,-7.623694442325802e-05,-0.0009374999999999912,-3.0940225992237644e-05
1997-06-18,-0.0014964404427942446,-0.005751915252734496,2.4321747533784246e-05,0.00012970168612194132,0.0009331259720062103,-0.006161206289866805
1997-06-19,0.0036919556965317123,0.000132048504156157,2.0420334763837647e-05,4.571776897288604e-05,-0.0,0.003890142304424593
1997-06-20,0.00025840683572213584,-0.0032455428791094976,0.00015422398766208324,0.00013709063214011332,0.0009375000000000134,-0.0017583214235851517
1997-06-23,-0.0055430234360202,0.0015326720725252763,-0.00011692733063302098,-0.00015211439002128514,-0.0009419152276295417,-0.005221308311778772
1997-06-24,0.006024871168736378,-0.0018391679878960732,-0.00013759834234468028,3.0469226081653035e-05,-0.0006249999999999646,0.003453574064577313
1997-06-25,0.00283407253814687,0.0006221484861053117,-3.6361275241864056e-05,-0.00016752969844654466,-0.0009345794392523477,0.0023177506113114255
1997-06-26,-0.0008503350388559649,-0.004115776251436498,-0.00013645401499693955,-0.00024408848207474465,-0.0015503875968992276,-0.006897041384263375
1997-06-27,-0.0014612561314444328,0.0016800169770136986,8.568003231733679e-05,0.00021410001529285073,0.0012307692307692354,0.0017493101239486888
1997-06-30,-0.0014828760057768342,-0.00038103934776806403,-3.512400725896314e-05,-0.00019075232717838953,-0.0015479876160990448,-0.0036377793040812956
1997-07-01,0.003104950426790687,-0.0016450103731825982,0.0003169891885206888,0.00032872104579160236,0.0018433179723502226,0.0039489682602706026
1997-07-02,0.004570434066923301,-0.0005848381961702787,0.00017625333911142071,0.00021334958854009046,0.0009302325581395321,0.005305431356544066
1997-07-03,0.0077954896430257655,-0.005543486055860913,0.00036609260596061067,0.0006310827250608054,0.0034267912772585787,0.006675970195444846
1997-07-04,-0.0005266407126028216,0.0,0.0,2.2667170381573953e-05,-0.0,-0.0005039735422212476
1997-07-07,-0.0004085681619476977,-0.0065496483307226905,0.00021562755937755141,0.00030216044719746373,0.0012678288431061892,-0.005172599642989184
1997-07-08,0.0012795383230561174,0.0017043146001365361,7.10363017800475e-05,-7.531254707027202e-06,-0.0,0.003047357970265674
1997-07-09,-0.003004419745728137,0.0014297246606180813,0.00016890924706556288,0.00018829554869321808,0.0006379585326953708,-0.000579531756655904
1997-07-10,0.0012680548056154262,-0.0024539703375852095,-8.115853813183138e-05,-7.5176665163323445e-06,-0.0003200000000000092,-0.0015945917366179565
1997-07-11,0.0010102838476659937,0.0015522494235180595,1.4606884288070888e-05,0.00013532817081423067,0.0009584664536741006,0.0036709347799604554
1997-07-14,0.0014296700664406358,0.002977412289194903,-0.00019713534722486938,-3.754035588258154e-05,-0.0009630818619582372,0.0032093247905698504
1997-07-15,-0.0006640841173215284,0.0025559660311045285,-0.0003811709213755288,7.51089079167322e-06,-0.0,0.0015182218831991444
1997-07-16,0.007426340972047418,-0.0027519366977951654,0.00030413195537256634,0.0006533984228313861,0.0019169329073482233,0.007548867559804429
1997-07-17,-0.0012586595027548552,0.0027919883116516164,2.042953088688959e-05,1.4923145799117245e-05,0.0003225806451612856,0.0018912621307440535
1997-07-18,-0.008001562091041702,0.0007243373079676152,-0.0003171665603063201,-0.00020889286780065853,-0.0016155088852988443,-0.009418793096479909
1997-07-21,-0.0038805354263073298,-0.0035705513233817987,-1.830372625332144e-05,-5.980861244018199e-05,-0.0009615384615384581,-0.00849073754992109
1997-07-22,0.008144704331721408,0.002477385510804564,0.0004301344692224207,0.0006956912028725393,0.0038277511961722246,0.015575666710793157
1997-07-23,0.003386853988961347,0.0034213406817127368,0.00022931689046296055,0.00011886189733303355,0.00032520325203253545,0.007481576710502613
1997-07-24,6.48621678932315e-05,0.002841399405070111,0.0002599741294037061,-7.4200489723397215e-06,-0.000651465798045603,0.0025073498553491056
1997-07-25,-0.0011299763860711297,0.0045667343874216115,-5.172587807831808e-05,-0.00011130899376667892,-0.0006493506493506552,0.0026243724801548298
1997-07-28,-0.0011196128005731554,0.00516021681246992,0.00013860473339900593,0.00023029492608273028,0.0006472491909385036,0.0050567528623170046
1997-07-29,0.0018653368664844016,0.00021370659652031332,0.0001747448096068749,0.0002742365846427619,0.0016233766233766157,0.004151401480630967
1997-07-30,0.003472002662451157,0.0008053873942233114,0.00015436940724656846,0.0002882696429891363,0.001963993453355162,0.006684022560265335
1997-07-31,0.0011564662428496409,0.003894474120418656,4.160150140757324e-05,0.0002137382075471539,0.0009917355371900972,0.006298015609413121
1997-08-01,-0.0058405611033822465,0.002255137792187334,-0.00023377483857659476,-0.0009855115098918899,-0.005980066445182741,-0.010784776104846138
1997-08-04,-0.00257379762296821,0.002896553743639063,-0.00012214651301535874,-6.684988486964638e-05,-0.000967741935483879,-0.0008339822126980307
1997-08-05,-0.0011731212057776385,-0.0032474359368353523,0.0002171914936479391,-3.716366879736866e-05,-0.0,-0.00424052931776242
1997-08-06,0.00566818942625944,2.238533215359606e-05,0.0002886495837929992,0.00015614543832254135,0.0006420545746388618,0.006777424355167439
1997-08-07,-0.0015583767947306316,-0.0018465037304503662,6.23219928080454e-05,-0.00017074981440237116,-0.0009661835748792314,-0.004479491921654555
1997-08-08,-0.004212324486479768,-0.0011940349721936139,-0.0003675532345307098,-0.0007808433107756474,-0.004487179487179471,-0.01104193549115921
1997-08-11,-0.0033584391062623674,-0.002516219275099485,-4.263964483683936e-05,9.743666616701674e-05,0.0006269592476488839,-0.0051929021123827915
1997-08-12,-0.002526678228287227,-0.00046175385803171043,0.00017792142588176631,-8.985398727069384e-05,-0.0009433962264150608,-0.003843760874122926
1997-08-13,-0.002270406325611374,0.0016205158793255459,4.283739923830466e-05,0.00017986959454394658,0.0009389671361502039,0.0005117836836466274
1997-08-14,-0.0014138664398128276,-0.0011644474007284078,0.00024680712803978324,0.00041894217101818844,0.002830188679245316,0.0009176241377620523
1997-08-15,-0.007065564963802395,-0.0015577298382019045,-9.450738028028982e-05,5.214929598451601e-05,-0.0,-0.008665652886300074
1997-08-18,-0.0009810858385393083,-0.0037093641939223154,-0.0002519778234597869,0.00030528667163067793,0.0019138755980861123,-0.0027232655862046203
1997-08-19,0.004682699163803816,0.004533585550423047,0.00025043669899386115,2.9693415485110287e-05,-0.0,0.009496414828705835
1997-08-20,0.005760448692385811,-0.0036383826076490378,3.924720130076276e-05,-0.00014842300556585644,-0.0009661835748792314,0.001046706705592447
1997-08-21,-0.0032414525376937673,0.0008320794013014776,-9.89747707706934e-05,-0.00031215161649945645,-0.0019230769230769162,-0.004743576446739356
1997-08-22,-0.00545738711578374,0.0025285686808995678,-0.0003580138340537276,-0.00033549541489599213,-0.002539682539682531,-0.006162010223516423
1997-08-25,-0.0022366062194029367,-0.0037020050877824007,9.800164592507211e-05,-2.9922202274101917e-05,-0.00031347962382444194,-0.006184011487358809
1997-08-26,-0.0022397840671675383,0.00013088570146424505,-1.7242136018508216e-05,5.986231667165498e-05,0.00031298904538339394,-0.0017532891396667527
1997-08-27,-0.0016724557137894668,0.004186415542659638,0.00011916857963597539,3.7391564463074015e-05,-0.0,0.002670519972969221
1997-08-28,-0.006348017659505945,-0.0004473801074865724,6.726401281457184e-05,0.0004335800254167577,0.0025078369905956245,-0.0037867167381655637
1997-08-29,-0.006154509610645631,0.0020273830719079733,-0.00025838420825704536,-0.00018608113137328353,-0.0012698412698412655,-0.005841433148209252
1997-09-01,-0.00266498308264822,0.0,0.0,2.2371364653239746e-05,-0.0,-0.0026426117179949803
1997-09-02,0.01112282174724677,0.0004985364219046717,0.0001969146891448892,0.00022366360993066883,0.0009463722397476505,0.01298830870797465
1997-09-03,0.005266827144416819,0.0018653930412265707,0.00010104296359325637,-8.182697314588206e-05,-0.0006339144215531168,0.006517521754537648
1997-09-04,0.0003103389823141178,-0.0024241309545705025,-5.7131796498410825e-05,-7.444907683140656e-06,-0.0,-0.002178368676437936
1997-09-05,0.0026117555063208896,0.000229999490715449,1.7190400880140457e-05,-0.00021591839773656976,-0.0012638230647709304,0.001379203935408979
1997-09-08,0.0009316931381708304,-0.0024799787184081046,0.00012654035543779862,0.00020892404118788566,0.0012558869701726927,4.3065786561102826e-05
1997-09-09,0.0023320996238409995,0.0006254574379513933,2.8360748723765817e-05,-1.48920327624813e-05,-0.0003159557661927437,0.0026550700115609335
1997-09-10,-0.006927911688915045,-0.0004726275702987004,5.60663825970309e-06,-0.00014894250819182944,-0.0009463722397476282,-0.0084902473688935
1997-09-11,-0.00694355586311346,0.0010195647547353026,-6.291188598622211e-05,-0.00012678997613366772,-0.0006279434850863464,-0.006741636455584394
1997-09-12,0.003024992514574487,-0.003550101502032499,0.00017462891355868315,0.0005526099619147295,0.0031298904538340946,0.0033320203418494955
1997-09-15,0.0010015202428883985,-0.0009501471235663361,7.986326911124664e-05,0.0001485332343111656,0.0003179650238473775,0.0005977346465918523
1997-09-16,0.008334718370845984,0.0004481503725172198,0.0003477974894047331,0.0009936967000370833,0.005414012738853492,0.01553837567165851
1997-09-17,0.0012139251973598774,-0.0008220490059058783,0.00013094812605528585,0.00013951097731110807,0.0003273322422258751,0.0009896675370462682
1997-09-18,0.002417782063811158,0.0014768046486302033,-5.838859762880011e-06,-3.6662267194587096e-05,-0.0003278688524590567,0.0035242167330248376
1997-09-19,0.0011834573247861968,-0.0006601806234292629,9.281797841212969e-05,8.802171202229037e-05,0.000654664484451728,0.001358780876243082
1997-09-22,0.0026626725152454787,0.001839994356354735,0.0001089050593302554,0.00020520337119824819,0.0009852216748768461,0.0058019969770055635
1997-09-23,-0.0007950168717406169,0.00040849098963147146,-0.0001037706393373361,-0.0001974694653696929,-0.0013201320132013362,-0.0020078980000175104
1997-09-24,0.002935994300365552,0.0005605969345221506,0.00015183862774690305,0.0003370951194489047,0.001967213114754096,0.0059527380968376065
1997-09-25,-0.0021040297518976733,0.0040910343871370936,-7.461910616097801e-05,-0.000430908559742893,-0.00298013245033113,-0.0014986554809955808
1997-09-26,0.002004072903264298,0.0014534360193453333,8.667528314947326e-05,0.0002493948507298338,0.0016313213703099461,0.005424900426798884
1997-09-29,0.003031769891212921,0.0021462870743645945,-3.730065551316164e-05,-1.4633789419760125e-05,-0.0006578947368420796,0.004468227783802514
1997-09-30,-0.000288978267482376,-0.0019152339324348677,6.455995202370168e-05,-0.00010245151847787515,-0.0006557377049180691,-0.0028978414712894866
1997-10-01,0.003106745229983687,-0.0008534003434813586,0.0002221543162719608,0.0005054574756428121,0.0026143790849673335,0.005595335763384435
1997-10-02,0.0013876799253176753,0.002424417269467849,0.0002175209306853554,0.00013848396501456862,0.0009933774834437249,0.005161479573929173
1997-10-03,0.002836921088954769,0.0069347862509617775,0.00016781064658593083,3.639275056408486e-05,-0.0,0.009975910737066562
1997-10-06,0.002162148619532056,-0.004675195073878202,0.0001304182440632462,0.0003419674039580878,0.0016638935108153063,-0.00037676729550950583
1997-10-07,0.0022941829937547895,0.0011292202023931441,0.00010960356030905728,0.00016677543325356315,0.0006711409395973034,0.0043709231293078575
1997-10-08,-0.0021237969709780647,0.0021535704590405214,-0.00029954872398854084,-0.0007528594179817549,-0.004713804713804715,-0.005736439367712554
1997-10-09,-0.00429263098347834,-0.0002449633681216312,-0.0002415064683835011,-7.293946024798937e-05,-0.000328947368421062,-0.005180987648652524
1997-10-10,-0.0016841787743200553,0.004005444152365478,-0.00015125652255787992,-0.00032116788321168155,-0.0019704433497536923,-0.00012160237747783041
1997-10-13,0.0011015788456528951,0.0,0.0,5.1259519625057594e-05,-0.0,0.0011528383652779526
1997-10-14,-0.0003900041516571084,-0.00701300795999954,0.00024402429884904376,0.00044646124570006944,0.0026016260162601726,-0.004110900550847362
1997-10-15,-0.0014930508929770214,0.00047739712881456065,-1.1217287962944633e-05,-0.0001311570970562559,-0.0009884678747940523,-0.0021464960239757137
