year_week,acwi_log_diff
2015-09,-0.017760152352496044
2015-10,-0.014894026043654262
2015-11,0.0313445720394838
2015-12,-0.01638699781864068
2015-13,0.00663849513861556
2015-14,0.019019874023068366
2015-15,-0.0044140945430290015
2015-16,0.017255355174157345
2015-17,-0.007688603237413221
2015-18,0.002491285781578636
2015-19,0.007000634281734882
2015-20,-0.002353783660582458
2015-21,-0.015544301191658259
2015-22,-0.011892816697377925
2015-23,0.0046494041979947805
2015-24,0.0018574279275962867
2015-25,0.0013203336742871718
2015-26,-0.01788978164827315
2015-27,-0.004035618821940246
2015-28,0.020082000970285764
2015-29,-0.02141743179785638
2015-30,0.009367016744477125
2015-31,-0.011196969044318775
2015-32,-0.00412194495204498
2015-33,-0.0553924396493793
2015-34,0.004806796961247919
2015-35,-0.03843826027130537
2015-36,0.019223955753558085
2015-37,0.005307900502658021
2015-38,-0.025036542827957958
2015-39,0.008823822869750017
2015-40,0.04315814923508099
2015-41,0.005933376109155074
2015-42,0.01263550752776944
2015-43,-0.00277548284687061
2015-44,-0.00022373377719475725
2015-45,-0.030567757961206577
2015-46,0.028720041823056548
2015-47,-0.0033022461099046873
2015-48,-0.004562458602137265
2015-49,-0.035587973114360086
2015-50,-0.0002596106872374299
2015-51,0.023370234372442573
2015-52,-0.006917092667852831
2016-00,1.0015925321234106e-05
2016-01,-0.06361648424183278
2016-02,-0.0278120744849831
2016-03,0.009551682166928928
2016-04,0.01896994516949674
2016-05,-0.0227818592796791
2016-06,-0.026249256327736673
2016-07,0.03485981325549561
2016-08,0.00940015428190075
2016-09,0.037076832648536576
2016-10,0.011339180406953133
2016-11,0.01385895501526586
2016-12,-0.013800245376530348
2016-13,0.0107620053685218
2016-14,-0.005517594163094306
2016-15,0.024467778172539825
2016-16,0.008227026158634231
2016-17,-0.008834269725331348
2016-18,-0.01923473185299095
2016-19,-0.005141386472335778
2016-20,0.0008303908265695288
2016-21,0.022533662005163692
2016-22,0.002322754734499297
2016-23,-0.006216838715529096
2016-24,-0.018228447027440985
2016-25,-0.014957186026950165
2016-26,0.032445386147010084
2016-27,-0.00019699298993091337
2016-28,0.025186998162193736
2016-29,0.0035368707316506386
2016-30,0.00823641811809161
2016-31,-0.0012168289404091504
2016-32,0.013002766262221405
2016-33,-0.0021542303512712547
2016-34,-0.004047550464397285
2016-35,0.0041784584303339424
2016-36,-0.012612223118504743
2016-37,-0.009008797295786153
2016-38,0.021256815774868393
2016-39,-0.003776015249324656
2016-40,-0.005485414177976055
2016-41,-0.011932156160482479
2016-42,0.005645389448044734
2016-43,-0.006292471761975821
2016-44,-0.019279771769156996
2016-45,0.015693777909118082
2016-46,-0.0003810510214796185
2016-47,0.01369465617762628
2016-48,-0.00655216860343647
2016-49,0.029413955516799643
2016-50,-0.0053326909975145
2016-51,0.0004545519190752662
2016-52,-0.0015420532257037032
2017-01,0.01841469362878118
2017-02,0.004342643153240947
2017-03,-0.0030820312872652496
2017-04,0.012976173373970746
2017-05,0.0013986176602659218
2017-06,0.005852926372158652
2017-07,0.011669367466116774
2017-08,0.002601500983216885
2017-09,0.0025253161653698134
2017-10,-0.0020718146545316797
2017-11,0.012790336532848744
2017-12,-0.007873417025470912
2017-13,0.0025563651988603983
2017-14,-0.0035843212213560313
2017-15,-0.006511787590583166
2017-16,0.004891730758039854
2017-17,0.019157542299918954
2017-18,0.00874512323505113
2017-19,0.0009251530155380833
2017-20,9.573167289695393e-05
2017-21,0.01050937241726342
2017-22,0.010406464950348554
2017-23,-0.005372825212892118
2017-24,-0.0014662444909575468
2017-25,0.0017703709756506792
2017-26,-0.004064078034675295
2017-27,-0.0024326041062274102
2017-28,0.020957490743533095
2017-29,0.006278477773452127
2017-30,0.000999986456681305
2017-31,0.003820913405816105
2017-32,-0.016283927052861052
2017-33,-0.001501124001442213
2017-34,0.009284744654774642
2017-35,0.010222988452715033
2017-36,-0.000589882592953093
2017-37,0.01153831846585205
2017-38,0.0030457649373544808
2017-39,0.0004478501215023995
2017-40,0.008204437856545524
2017-41,0.00851343459198072
2017-42,0.002634446999106545
2017-43,-0.001417220368992092
2017-44,0.0063727593612007945
2017-45,-0.0020106034969858667
2017-46,-0.0022300319415084935
2017-47,0.013200911230560901
2017-48,0.0002423471933356943
2017-49,0.0012068881421270587
2017-50,0.00593775232425461
2017-51,0.008258366381874284
2017-52,0.0033974056218077963
2018-00,0.026278019392233048
2018-01,0.012357682020694595
2018-02,0.011246728107620464
2018-03,0.02028552016093016
2018-04,-0.03486277636979329
2018-05,-0.05921124434815812
2018-06,0.04239589797530972
2018-07,0.002902404688043216
2018-08,-0.024687938090355733
2018-09,0.027214702928882353
2018-10,-0.0056703007777739005
2018-11,-0.04524193564104172
2018-12,0.012823864444790658
2018-13,-0.006929737697044039
2018-14,0.01620827751656858
2018-15,0.004325402366888105
2018-16,-0.0027772099291595172
2018-17,-0.004862049203643796
2018-18,0.020671826914246988
2018-19,-0.00735378411305419
2018-20,-0.004291118075760411
2018-21,-0.0013272074564567723
2018-22,0.012379012660382618
2018-23,-0.003761249330989398
2018-24,-0.010735975960151353
2018-25,-0.012752906690570599
2018-26,0.00926223525001728
2018-27,0.010375504249837806
2018-28,0.0013034549214992984
2018-29,0.00934004719689576
2018-30,-0.0022994173151614688
2018-31,-0.007581590186696131
2018-32,-0.004918887325055741
2018-33,0.012619808105755677
2018-34,0.0063023181770489505
2018-35,-0.019144338543208416
2018-36,0.012582169365185249
2018-37,0.016045044804774547
2018-38,-0.0068623881148917095
2018-39,-0.018417386248401175
2018-40,-0.039486230655133896
2018-41,-0.0014401209601363318
2018-42,-0.03909271732928407
2018-43,0.03081439143902709
2018-44,0.009158421523421327
2018-45,-0.012494769929960084
2018-46,-0.027076108268874445
2018-47,0.03221297121572942
2018-48,-0.03519871792614359
2018-49,-0.011392410075486635
2018-50,-0.052033649409672464
2018-51,0.01768612594208134
2018-52,0.006537115055380081
2019-00,0.00934473959431519
2019-01,0.028544648137953398
2019-02,0.021402347518690953
2019-03,0.0021424986166291085
2019-04,0.01414210729629685
2019-05,-0.005537919421234821
2019-06,0.01929015323723944
2019-07,0.011793961260473416
2019-08,0.0031725877237970502
2019-09,-0.021666461576451187
2019-10,0.02752369510883457
2019-11,-0.005604177083629167
2019-12,0.00526011930212096
2019-13,0.020419418537455415
2019-14,0.004335157169151118
2019-15,0.000767027079143677
2019-16,0.003919896892254917
2019-17,0.00211140148990502
2019-18,-0.026529632784152643
2019-19,-0.00821586569410119
2019-20,-0.010159396611620963
2019-21,-0.0194951833751252
2019-22,0.03521975084420963
2019-23,0.0025724305812529127
2019-24,0.023661768568614426
2019-25,0.00025985242057339266
2019-26,0.011522042088882543
2019-27,0.0018339835402722874
2019-28,-0.006498220543367349
2019-29,0.007474218239258202
2019-30,-0.03167932435861687
2019-31,-0.008642714808305875
2019-32,-0.012485142912130017
2019-33,-0.005454758058020727
2019-34,0.01963254210931845
2019-35,0.019287156114574648
2019-36,0.012983058169675698
2019-37,-0.003921391201810558
2019-38,-0.011158613518384305
2019-39,-0.009443470190043778
2019-40,0.012133529168107417
2019-41,0.007870926003852528
2019-42,0.012325372205272323
2019-43,0.013066635362938919
2019-44,0.008280993198251867
2019-45,0.0036601741959490855
2019-46,-0.003488994111321635
2019-47,0.0061668279495266445
2019-48,0.0025958833039923745
2019-49,0.01315841846031209
2019-50,0.013634266300048712
2019-51,0.006808033758488765
2019-52,-0.0028301655686616403
2020-00,0.002736661375459838
2020-01,0.006429612333848635
2020-02,0.015289676615394184
2020-03,-0.010328727062476733
2020-04,-0.025913472802340694
2020-05,0.026375613463509737
2020-06,0.011284686213010929
2020-07,-0.012802703799445979
2020-08,-0.1105267939300401
2020-09,0.004137641650979888
2020-10,-0.13227724796733095
2020-11,-0.12743653113580586
2020-12,0.09479153283156354
2020-13,-0.026098031703658577
2020-14,0.0995430330119145
2020-15,0.021875589469234645
2020-16,-0.01604635195004616
2020-17,0.012494091133896552
2020-18,0.024099093896814267
2020-19,-0.02455054796276131
2020-20,0.02801837228019192
2020-21,0.03501827738164738
2020-22,0.05634274594662979
2020-23,-0.04250290865350226
2020-24,0.019632941686763404
2020-25,-0.021101390645015334
2020-26,0.03183490575694093
2020-27,0.017266139167488707
2020-28,0.011515822098573585
2020-29,-0.0002591359109351154
2020-30,0.007255909731641204
2020-31,0.020348050753788018
2020-32,0.010872100275280641
2020-33,0.002757016173342824
2020-34,0.02672866895822644
2020-35,-0.023102822554439212
2020-36,-0.012428540517795543
2020-37,0.0018605773155386223
2020-38,-0.021039225351544625
2020-39,0.01590098943957555
2020-40,0.03568188159542616
2020-41,-0.002553702327333285
2020-42,-0.00206863297692881
2020-43,-0.054586624933220154
2020-44,0.07306048656787548
2020-45,0.02196504364436095
2020-46,0.005927059770421891
2020-47,0.023085751135112097
2020-48,0.014856414053043993
2020-49,-0.005164197270439655
2020-50,0.015697771923808824
2020-51,-0.00366724074849292
2020-52,0.013727454655547757
2021-00,5.10611039056887e-05
2021-01,0.026402163251805586
2021-02,-0.011714052410765141
2021-03,0.01636422011809115
2021-04,-0.036317591244477726
2021-05,0.042111613633411156
2021-06,0.017271274971358025
2021-07,-0.003677009204635452
2021-08,-0.03379974263237849
2021-09,0.0005279015882818953
2021-10,0.02548863171379782
2021-11,-0.00455021767759721
2021-12,0.0028927222524364952
2021-13,0.011336699044609646
2021-14,0.0198925393573215
2021-15,0.014616781948103124
2021-16,-0.0017293034565257202
2021-17,-0.002690761332650487
2021-18,0.012077858851677779
2021-19,-0.015930933047394354
2021-20,0.0034796947224041766
2021-21,0.013568360374885862
2021-22,0.0072296358788221035
2021-23,0.004472666222698392
2021-24,-0.019019998268843555
2021-25,0.022329212759847353
2021-26,0.003807632298892961
2021-27,-0.0014679677087082927
2021-28,-0.006136821288486288
2021-29,0.011008854152525333
2021-30,-0.004029379644696761
2021-31,0.009597422029424544
2021-32,0.0011303892024747228
