BCOM Index|0|2|20160209|N.A.|74.0028|
BCOM Index|0|2|20160210|N.A.|73.916|
BCOM Index|0|2|20160211|N.A.|73.9578|
BCOM Index|0|2|20160212|N.A.|75.4389|
BCOM Index|0|2|20160216|N.A.|74.7166|
BCOM Index|0|2|20160217|N.A.|76.0288|
BCOM Index|0|2|20160218|N.A.|75.7455|
BCOM Index|0|2|20160219|N.A.|75.1058|
BCOM Index|0|2|20160222|N.A.|75.9732|
BCOM Index|0|2|20160223|N.A.|75.1753|
BCOM Index|0|2|20160224|N.A.|75.7747|
BCOM Index|0|2|20160225|N.A.|75.7443|
BCOM Index|0|2|20160226|N.A.|75.4617|
BCOM Index|0|2|20160229|N.A.|75.9463|
BCOM Index|0|2|20160301|N.A.|76.0847|
BCOM Index|0|2|20160302|N.A.|76.4606|
BCOM Index|0|2|20160303|N.A.|76.8692|
BCOM Index|0|2|20160304|N.A.|78.3828|
BCOM Index|0|2|20160307|N.A.|79.296|
BCOM Index|0|2|20160308|N.A.|78.4241|
BCOM Index|0|2|20160309|N.A.|79.4445|
BCOM Index|0|2|20160310|N.A.|79.3796|
BCOM Index|0|2|20160311|N.A.|79.9471|
BCOM Index|0|2|20160314|N.A.|79.4295|
BCOM Index|0|2|20160315|N.A.|78.8207|
BCOM Index|0|2|20160316|N.A.|79.5999|
BCOM Index|0|2|20160317|N.A.|81.2888|
BCOM Index|0|2|20160318|N.A.|80.7557|
BCOM Index|0|2|20160321|N.A.|80.7885|
BCOM Index|0|2|20160322|N.A.|81.2301|
BCOM Index|0|2|20160323|N.A.|79.5757|
BCOM Index|0|2|20160324|N.A.|79.2517|
BCOM Index|0|2|20160328|N.A.|79.4835|
BCOM Index|0|2|20160329|N.A.|79.3072|
BCOM Index|0|2|20160330|N.A.|78.9293|
BCOM Index|0|2|20160331|N.A.|78.8272|
BCOM Index|0|2|20160401|N.A.|77.9417|
BCOM Index|0|2|20160404|N.A.|77.1817|
BCOM Index|0|2|20160405|N.A.|76.9725|
BCOM Index|0|2|20160406|N.A.|77.6481|
BCOM Index|0|2|20160407|N.A.|77.4519|
BCOM Index|0|2|20160408|N.A.|79.0288|
BCOM Index|0|2|20160411|N.A.|79.2825|
BCOM Index|0|2|20160412|N.A.|80.8911|
BCOM Index|0|2|20160413|N.A.|81.2446|
BCOM Index|0|2|20160414|N.A.|80.6462|
BCOM Index|0|2|20160415|N.A.|80.3927|
BCOM Index|0|2|20160418|N.A.|80.6782|
BCOM Index|0|2|20160419|N.A.|82.6543|
BCOM Index|0|2|20160420|N.A.|84.1773|
BCOM Index|0|2|20160421|N.A.|83.588|
BCOM Index|0|2|20160422|N.A.|83.0537|
BCOM Index|0|2|20160425|N.A.|82.8806|
BCOM Index|0|2|20160426|N.A.|83.8387|
BCOM Index|0|2|20160427|N.A.|84.309|
BCOM Index|0|2|20160428|N.A.|84.8377|
BCOM Index|0|2|20160429|N.A.|85.5205|
BCOM Index|0|2|20160502|N.A.|84.72|
BCOM Index|0|2|20160503|N.A.|83.5775|
BCOM Index|0|2|20160504|N.A.|83.3537|
BCOM Index|0|2|20160505|N.A.|82.7066|
BCOM Index|0|2|20160506|N.A.|83.393|
BCOM Index|0|2|20160509|N.A.|81.7576|
BCOM Index|0|2|20160510|N.A.|83.3606|
BCOM Index|0|2|20160511|N.A.|84.7138|
BCOM Index|0|2|20160512|N.A.|84.7504|
BCOM Index|0|2|20160513|N.A.|84.4663|
BCOM Index|0|2|20160516|N.A.|85.1403|
BCOM Index|0|2|20160517|N.A.|85.7167|
BCOM Index|0|2|20160518|N.A.|85.3994|
BCOM Index|0|2|20160519|N.A.|84.6832|
BCOM Index|0|2|20160520|N.A.|84.8666|
BCOM Index|0|2|20160523|N.A.|84.3763|
BCOM Index|0|2|20160524|N.A.|84.1733|
BCOM Index|0|2|20160525|N.A.|85.1889|
BCOM Index|0|2|20160526|N.A.|85.354|
BCOM Index|0|2|20160527|N.A.|85.4675|
BCOM Index|0|2|20160531|N.A.|85.3383|
BCOM Index|0|2|20160601|N.A.|85.9085|
BCOM Index|0|2|20160602|N.A.|86.7062|
BCOM Index|0|2|20160603|N.A.|87.1411|
BCOM Index|0|2|20160606|N.A.|88.1137|
BCOM Index|0|2|20160607|N.A.|88.2886|
BCOM Index|0|2|20160608|N.A.|89.9368|
BCOM Index|0|2|20160609|N.A.|89.8772|
BCOM Index|0|2|20160610|N.A.|88.9427|
BCOM Index|0|2|20160613|N.A.|89.0837|
BCOM Index|0|2|20160614|N.A.|88.7731|
BCOM Index|0|2|20160615|N.A.|88.4692|
BCOM Index|0|2|20160616|N.A.|87.2339|
BCOM Index|0|2|20160617|N.A.|88.7212|
BCOM Index|0|2|20160620|N.A.|89.4538|
BCOM Index|0|2|20160621|N.A.|88.5833|
BCOM Index|0|2|20160622|N.A.|88.0189|
BCOM Index|0|2|20160623|N.A.|88.3454|
BCOM Index|0|2|20160624|N.A.|86.9557|
BCOM Index|0|2|20160627|N.A.|86.6558|
BCOM Index|0|2|20160628|N.A.|88.3016|
BCOM Index|0|2|20160629|N.A.|89.2984|
BCOM Index|0|2|20160630|N.A.|88.8423|
BCOM Index|0|2|20160701|N.A.|89.6788|
BCOM Index|0|2|20160705|N.A.|87.4282|
BCOM Index|0|2|20160706|N.A.|87.5272|
BCOM Index|0|2|20160707|N.A.|85.5334|
BCOM Index|0|2|20160708|N.A.|86.4023|
BCOM Index|0|2|20160711|N.A.|86.0815|
BCOM Index|0|2|20160712|N.A.|87.4889|
BCOM Index|0|2|20160713|N.A.|86.9767|
BCOM Index|0|2|20160714|N.A.|87.1196|
BCOM Index|0|2|20160715|N.A.|86.6984|
BCOM Index|0|2|20160718|N.A.|86.5266|
BCOM Index|0|2|20160719|N.A.|85.7484|
BCOM Index|0|2|20160720|N.A.|85.1563|
BCOM Index|0|2|20160721|N.A.|84.952|
BCOM Index|0|2|20160722|N.A.|84.6352|
BCOM Index|0|2|20160725|N.A.|83.9236|
BCOM Index|0|2|20160726|N.A.|83.7215|
BCOM Index|0|2|20160727|N.A.|83.127|
BCOM Index|0|2|20160728|N.A.|83.3984|
BCOM Index|0|2|20160729|N.A.|84.2809|
BCOM Index|0|2|20160801|N.A.|82.8974|
BCOM Index|0|2|20160802|N.A.|82.7299|
BCOM Index|0|2|20160803|N.A.|83.5472|
BCOM Index|0|2|20160804|N.A.|83.9078|
BCOM Index|0|2|20160805|N.A.|83.8543|
BCOM Index|0|2|20160808|N.A.|84.3172|
BCOM Index|0|2|20160809|N.A.|83.7521|
BCOM Index|0|2|20160810|N.A.|83.2293|
BCOM Index|0|2|20160811|N.A.|83.9743|
BCOM Index|0|2|20160812|N.A.|84.0555|
BCOM Index|0|2|20160815|N.A.|85.2385|
BCOM Index|0|2|20160816|N.A.|85.7227|
BCOM Index|0|2|20160817|N.A.|85.8719|
BCOM Index|0|2|20160818|N.A.|86.7407|
BCOM Index|0|2|20160819|N.A.|86.2364|
BCOM Index|0|2|20160822|N.A.|85.6704|
BCOM Index|0|2|20160823|N.A.|86.0734|
BCOM Index|0|2|20160824|N.A.|85.0698|
BCOM Index|0|2|20160825|N.A.|85.0535|
BCOM Index|0|2|20160826|N.A.|84.9846|
BCOM Index|0|2|20160829|N.A.|84.4593|
BCOM Index|0|2|20160830|N.A.|83.6551|
BCOM Index|0|2|20160831|N.A.|82.7727|
BCOM Index|0|2|20160901|N.A.|82.1007|
BCOM Index|0|2|20160902|N.A.|82.9889|
BCOM Index|0|2|20160906|N.A.|83.3865|
BCOM Index|0|2|20160907|N.A.|83.9304|
BCOM Index|0|2|20160908|N.A.|85.1478|
BCOM Index|0|2|20160909|N.A.|84.0242|
BCOM Index|0|2|20160912|N.A.|84.0834|
BCOM Index|0|2|20160913|N.A.|83.0196|
BCOM Index|0|2|20160914|N.A.|82.6722|
BCOM Index|0|2|20160915|N.A.|83.0829|
BCOM Index|0|2|20160916|N.A.|83.2357|
BCOM Index|0|2|20160919|N.A.|83.6063|
BCOM Index|0|2|20160920|N.A.|84.2876|
BCOM Index|0|2|20160921|N.A.|84.9081|
BCOM Index|0|2|20160922|N.A.|85.5084|
BCOM Index|0|2|20160923|N.A.|84.3221|
BCOM Index|0|2|20160926|N.A.|84.8615|
BCOM Index|0|2|20160927|N.A.|84.1435|
BCOM Index|0|2|20160928|N.A.|85.1424|
BCOM Index|0|2|20160929|N.A.|85.2238|
BCOM Index|0|2|20160930|N.A.|85.342|
BCOM Index|0|2|20161003|N.A.|85.6046|
BCOM Index|0|2|20161004|N.A.|85.1508|
BCOM Index|0|2|20161005|N.A.|85.7159|
BCOM Index|0|2|20161006|N.A.|85.5129|
BCOM Index|0|2|20161007|N.A.|85.6414|
BCOM Index|0|2|20161010|N.A.|86.7571|
BCOM Index|0|2|20161011|N.A.|86.1764|
BCOM Index|0|2|20161012|N.A.|85.649|
BCOM Index|0|2|20161013|N.A.|86.2813|
BCOM Index|0|2|20161014|N.A.|86.3405|
BCOM Index|0|2|20161017|N.A.|86.3877|
BCOM Index|0|2|20161018|N.A.|86.5539|
BCOM Index|0|2|20161019|N.A.|86.8947|
BCOM Index|0|2|20161020|N.A.|86.0215|
BCOM Index|0|2|20161021|N.A.|86.1053|
BCOM Index|0|2|20161024|N.A.|86.1501|
BCOM Index|0|2|20161025|N.A.|86.0107|
BCOM Index|0|2|20161026|N.A.|85.5405|
BCOM Index|0|2|20161027|N.A.|86.2162|
BCOM Index|0|2|20161028|N.A.|85.9119|
BCOM Index|0|2|20161031|N.A.|84.9011|
BCOM Index|0|2|20161101|N.A.|84.5133|
BCOM Index|0|2|20161102|N.A.|83.8889|
BCOM Index|0|2|20161103|N.A.|83.6054|
BCOM Index|0|2|20161104|N.A.|83.2943|
BCOM Index|0|2|20161107|N.A.|83.8224|
BCOM Index|0|2|20161108|N.A.|83.7814|
BCOM Index|0|2|20161109|N.A.|83.9087|
BCOM Index|0|2|20161110|N.A.|83.84|
BCOM Index|0|2|20161111|N.A.|82.3754|
BCOM Index|0|2|20161114|N.A.|82.3429|
BCOM Index|0|2|20161115|N.A.|83.279|
BCOM Index|0|2|20161116|N.A.|82.7663|
BCOM Index|0|2|20161117|N.A.|82.7271|
BCOM Index|0|2|20161118|N.A.|83.022|
BCOM Index|0|2|20161121|N.A.|84.8851|
BCOM Index|0|2|20161122|N.A.|85.1386|
BCOM Index|0|2|20161123|N.A.|85.3577|
BCOM Index|0|2|20161125|N.A.|85.0319|
BCOM Index|0|2|20161128|N.A.|86.066|
BCOM Index|0|2|20161129|N.A.|84.2773|
BCOM Index|0|2|20161130|N.A.|86.0015|
BCOM Index|0|2|20161201|N.A.|86.9186|
BCOM Index|0|2|20161202|N.A.|87.0416|
BCOM Index|0|2|20161205|N.A.|88.3476|
BCOM Index|0|2|20161206|N.A.|88.0266|
BCOM Index|0|2|20161207|N.A.|87.4726|
BCOM Index|0|2|20161208|N.A.|87.5661|
BCOM Index|0|2|20161209|N.A.|88.1431|
BCOM Index|0|2|20161212|N.A.|88.1761|
BCOM Index|0|2|20161213|N.A.|87.9224|
BCOM Index|0|2|20161214|N.A.|87.6267|
BCOM Index|0|2|20161215|N.A.|86.8356|
BCOM Index|0|2|20161216|N.A.|87.1333|
BCOM Index|0|2|20161219|N.A.|86.5687|
BCOM Index|0|2|20161220|N.A.|86.1569|
BCOM Index|0|2|20161221|N.A.|86.4032|
BCOM Index|0|2|20161222|N.A.|86.3305|
BCOM Index|0|2|20161223|N.A.|86.291|
BCOM Index|0|2|20161227|N.A.|87.5987|
BCOM Index|0|2|20161228|N.A.|87.7524|
BCOM Index|0|2|20161229|N.A.|87.6672|
BCOM Index|0|2|20161230|N.A.|87.5144|
BCOM Index|0|2|20170103|N.A.|86.0673|
BCOM Index|0|2|20170104|N.A.|87.1718|
BCOM Index|0|2|20170105|N.A.|87.5294|
BCOM Index|0|2|20170106|N.A.|87.3673|
BCOM Index|0|2|20170109|N.A.|86.3434|
BCOM Index|0|2|20170110|N.A.|86.8542|
BCOM Index|0|2|20170111|N.A.|87.2102|
BCOM Index|0|2|20170112|N.A.|88.4857|
BCOM Index|0|2|20170113|N.A.|88.5432|
BCOM Index|0|2|20170117|N.A.|88.9487|
BCOM Index|0|2|20170118|N.A.|88.3839|
BCOM Index|0|2|20170119|N.A.|88.1579|
BCOM Index|0|2|20170120|N.A.|88.376|
BCOM Index|0|2|20170123|N.A.|88.5958|
BCOM Index|0|2|20170124|N.A.|88.7502|
BCOM Index|0|2|20170125|N.A.|88.3675|
BCOM Index|0|2|20170126|N.A.|88.2692|
BCOM Index|0|2|20170127|N.A.|87.977|
BCOM Index|0|2|20170130|N.A.|87.0293|
BCOM Index|0|2|20170131|N.A.|87.5922|
BCOM Index|0|2|20170201|N.A.|88.5422|
BCOM Index|0|2|20170202|N.A.|88.3999|
BCOM Index|0|2|20170203|N.A.|87.9428|
BCOM Index|0|2|20170206|N.A.|87.83|
BCOM Index|0|2|20170207|N.A.|87.8624|
BCOM Index|0|2|20170208|N.A.|88.4178|
BCOM Index|0|2|20170209|N.A.|88.5273|
BCOM Index|0|2|20170210|N.A.|89.3574|
BCOM Index|0|2|20170213|N.A.|88.6376|
BCOM Index|0|2|20170214|N.A.|88.6259|
BCOM Index|0|2|20170215|N.A.|89.0138|
BCOM Index|0|2|20170216|N.A.|88.4806|
BCOM Index|0|2|20170217|N.A.|88.1104|
BCOM Index|0|2|20170221|N.A.|87.8646|
BCOM Index|0|2|20170222|N.A.|87.5519|
BCOM Index|0|2|20170223|N.A.|87.3723|
BCOM Index|0|2|20170224|N.A.|87.4836|
BCOM Index|0|2|20170227|N.A.|87.0995|
BCOM Index|0|2|20170228|N.A.|87.7388|
BCOM Index|0|2|20170301|N.A.|88.324|
BCOM Index|0|2|20170302|N.A.|86.9865|
BCOM Index|0|2|20170303|N.A.|87.1899|
BCOM Index|0|2|20170306|N.A.|87.1109|
BCOM Index|0|2|20170307|N.A.|86.3515|
BCOM Index|0|2|20170308|N.A.|85.2905|
BCOM Index|0|2|20170309|N.A.|84.5785|
BCOM Index|0|2|20170310|N.A.|84.2675|
BCOM Index|0|2|20170313|N.A.|84.3691|
BCOM Index|0|2|20170314|N.A.|83.9026|
BCOM Index|0|2|20170315|N.A.|84.5137|
BCOM Index|0|2|20170316|N.A.|84.8731|
BCOM Index|0|2|20170317|N.A.|85.1449|
BCOM Index|0|2|20170320|N.A.|85.1073|
BCOM Index|0|2|20170321|N.A.|84.9241|
BCOM Index|0|2|20170322|N.A.|84.6604|
BCOM Index|0|2|20170323|N.A.|84.5893|
BCOM Index|0|2|20170324|N.A.|84.5258|
BCOM Index|0|2|20170327|N.A.|84.3323|
BCOM Index|0|2|20170328|N.A.|84.9059|
BCOM Index|0|2|20170329|N.A.|85.4023|
BCOM Index|0|2|20170330|N.A.|85.3488|
BCOM Index|0|2|20170331|N.A.|85.3508|
BCOM Index|0|2|20170403|N.A.|84.7405|
BCOM Index|0|2|20170404|N.A.|85.2934|
BCOM Index|0|2|20170405|N.A.|85.6223|
BCOM Index|0|2|20170406|N.A.|85.7491|
BCOM Index|0|2|20170407|N.A.|85.8354|
BCOM Index|0|2|20170410|N.A.|85.9032|
BCOM Index|0|2|20170411|N.A.|86.0014|
BCOM Index|0|2|20170412|N.A.|85.8823|
BCOM Index|0|2|20170413|N.A.|86.2988|
BCOM Index|0|2|20170417|N.A.|86.0495|
BCOM Index|0|2|20170418|N.A.|85.3535|
BCOM Index|0|2|20170419|N.A.|84.635|
BCOM Index|0|2|20170420|N.A.|84.4451|
BCOM Index|0|2|20170421|N.A.|83.9044|
BCOM Index|0|2|20170424|N.A.|83.7173|
BCOM Index|0|2|20170425|N.A.|84.0281|
BCOM Index|0|2|20170426|N.A.|83.8908|
BCOM Index|0|2|20170427|N.A.|83.617|
BCOM Index|0|2|20170428|N.A.|84.0128|
BCOM Index|0|2|20170501|N.A.|84.2066|
BCOM Index|0|2|20170502|N.A.|83.85|
BCOM Index|0|2|20170503|N.A.|83.7349|
BCOM Index|0|2|20170504|N.A.|82.2104|
BCOM Index|0|2|20170505|N.A.|82.6787|
BCOM Index|0|2|20170508|N.A.|82.2704|
BCOM Index|0|2|20170509|N.A.|82.0331|
BCOM Index|0|2|20170510|N.A.|82.7642|
BCOM Index|0|2|20170511|N.A.|83.1253|
BCOM Index|0|2|20170512|N.A.|83.4839|
BCOM Index|0|2|20170515|N.A.|83.5781|
BCOM Index|0|2|20170516|N.A.|83.4973|
BCOM Index|0|2|20170517|N.A.|83.9752|
BCOM Index|0|2|20170518|N.A.|83.4204|
BCOM Index|0|2|20170519|N.A.|84.7155|
BCOM Index|0|2|20170522|N.A.|85.259|
BCOM Index|0|2|20170523|N.A.|84.7047|
BCOM Index|0|2|20170524|N.A.|84.4665|
BCOM Index|0|2|20170525|N.A.|83.7059|
BCOM Index|0|2|20170526|N.A.|84.0062|
BCOM Index|0|2|20170530|N.A.|83.2049|
BCOM Index|0|2|20170531|N.A.|82.8292|
BCOM Index|0|2|20170601|N.A.|82.4643|
BCOM Index|0|2|20170602|N.A.|82.3265|
BCOM Index|0|2|20170605|N.A.|82.0008|
BCOM Index|0|2|20170606|N.A.|82.478|
BCOM Index|0|2|20170607|N.A.|81.9603|
BCOM Index|0|2|20170608|N.A.|82.176|
BCOM Index|0|2|20170609|N.A.|82.4213|
BCOM Index|0|2|20170612|N.A.|81.5908|
BCOM Index|0|2|20170613|N.A.|81.6144|
BCOM Index|0|2|20170614|N.A.|80.8905|
BCOM Index|0|2|20170615|N.A.|80.9162|
BCOM Index|0|2|20170616|N.A.|81.2691|
BCOM Index|0|2|20170619|N.A.|80.7188|
BCOM Index|0|2|20170620|N.A.|80.1295|
BCOM Index|0|2|20170621|N.A.|79.6311|
BCOM Index|0|2|20170622|N.A.|79.3575|
BCOM Index|0|2|20170623|N.A.|79.6382|
BCOM Index|0|2|20170626|N.A.|79.8687|
BCOM Index|0|2|20170627|N.A.|80.418|
BCOM Index|0|2|20170628|N.A.|80.84|
BCOM Index|0|2|20170629|N.A.|81.3297|
BCOM Index|0|2|20170630|N.A.|82.6017|
BCOM Index|0|2|20170703|N.A.|83.1053|
BCOM Index|0|2|20170705|N.A.|82.3172|
BCOM Index|0|2|20170706|N.A.|82.4177|
BCOM Index|0|2|20170707|N.A.|81.8048|
BCOM Index|0|2|20170710|N.A.|82.3597|
BCOM Index|0|2|20170711|N.A.|83.0187|
BCOM Index|0|2|20170712|N.A.|82.65|
BCOM Index|0|2|20170713|N.A.|81.9205|
BCOM Index|0|2|20170714|N.A.|82.7031|
BCOM Index|0|2|20170717|N.A.|82.69|
BCOM Index|0|2|20170718|N.A.|83.1462|
BCOM Index|0|2|20170719|N.A.|83.6316|
BCOM Index|0|2|20170720|N.A.|83.6887|
BCOM Index|0|2|20170721|N.A.|82.988|
BCOM Index|0|2|20170724|N.A.|82.6455|
BCOM Index|0|2|20170725|N.A.|83.1124|
BCOM Index|0|2|20170726|N.A.|83.6852|
BCOM Index|0|2|20170727|N.A.|84.2293|
BCOM Index|0|2|20170728|N.A.|84.4799|
BCOM Index|0|2|20170731|N.A.|84.3915|
BCOM Index|0|2|20170801|N.A.|83.5325|
BCOM Index|0|2|20170802|N.A.|83.926|
BCOM Index|0|2|20170803|N.A.|83.3343|
BCOM Index|0|2|20170804|N.A.|83.2769|
BCOM Index|0|2|20170807|N.A.|83.716|
BCOM Index|0|2|20170808|N.A.|83.9424|
BCOM Index|0|2|20170809|N.A.|84.415|
BCOM Index|0|2|20170810|N.A.|83.5388|
BCOM Index|0|2|20170811|N.A.|83.6958|
BCOM Index|0|2|20170814|N.A.|83.1124|
BCOM Index|0|2|20170815|N.A.|82.5202|
BCOM Index|0|2|20170816|N.A.|82.5834|
BCOM Index|0|2|20170817|N.A.|82.6799|
BCOM Index|0|2|20170818|N.A.|83.231|
BCOM Index|0|2|20170821|N.A.|83.0355|
BCOM Index|0|2|20170822|N.A.|82.9827|
BCOM Index|0|2|20170823|N.A.|83.2723|
BCOM Index|0|2|20170824|N.A.|83.5111|
BCOM Index|0|2|20170825|N.A.|83.2926|
BCOM Index|0|2|20170828|N.A.|83.4221|
BCOM Index|0|2|20170829|N.A.|83.5025|
BCOM Index|0|2|20170830|N.A.|83.0726|
BCOM Index|0|2|20170831|N.A.|84.6565|
BCOM Index|0|2|20170901|N.A.|84.9775|
BCOM Index|0|2|20170905|N.A.|85.3689|
BCOM Index|0|2|20170906|N.A.|85.7239|
BCOM Index|0|2|20170907|N.A.|85.662|
BCOM Index|0|2|20170908|N.A.|84.7622|
BCOM Index|0|2|20170911|N.A.|84.8861|
BCOM Index|0|2|20170912|N.A.|84.797|
BCOM Index|0|2|20170913|N.A.|84.9646|
BCOM Index|0|2|20170914|N.A.|85.0966|
BCOM Index|0|2|20170915|N.A.|85.1949|
BCOM Index|0|2|20170918|N.A.|85.0828|
BCOM Index|0|2|20170919|N.A.|84.842|
BCOM Index|0|2|20170920|N.A.|85.5913|
BCOM Index|0|2|20170921|N.A.|84.7825|
BCOM Index|0|2|20170922|N.A.|84.8572|
BCOM Index|0|2|20170925|N.A.|85.3276|
BCOM Index|0|2|20170926|N.A.|84.7846|
BCOM Index|0|2|20170927|N.A.|84.8375|
BCOM Index|0|2|20170928|N.A.|84.6352|
BCOM Index|0|2|20170929|N.A.|84.4599|
BCOM Index|0|2|20171002|N.A.|83.7066|
BCOM Index|0|2|20171003|N.A.|83.739|
BCOM Index|0|2|20171004|N.A.|83.9563|
BCOM Index|0|2|20171005|N.A.|84.5847|
BCOM Index|0|2|20171006|N.A.|83.9256|
BCOM Index|0|2|20171009|N.A.|84.0669|
BCOM Index|0|2|20171010|N.A.|84.8206|
BCOM Index|0|2|20171011|N.A.|84.7701|
BCOM Index|0|2|20171012|N.A.|85.1301|
BCOM Index|0|2|20171013|N.A.|85.8947|
BCOM Index|0|2|20171016|N.A.|85.9946|
BCOM Index|0|2|20171017|N.A.|85.4857|
BCOM Index|0|2|20171018|N.A.|85.3089|
BCOM Index|0|2|20171019|N.A.|85.3931|
BCOM Index|0|2|20171020|N.A.|85.2688|
BCOM Index|0|2|20171023|N.A.|85.6115|
BCOM Index|0|2|20171024|N.A.|86.0405|
BCOM Index|0|2|20171025|N.A.|85.891|
BCOM Index|0|2|20171026|N.A.|85.9153|
BCOM Index|0|2|20171027|N.A.|85.8652|
BCOM Index|0|2|20171030|N.A.|86.1478|
BCOM Index|0|2|20171031|N.A.|86.1882|
BCOM Index|0|2|20171101|N.A.|86.5381|
BCOM Index|0|2|20171102|N.A.|86.6923|
BCOM Index|0|2|20171103|N.A.|86.8778|
BCOM Index|0|2|20171106|N.A.|88.1545|
BCOM Index|0|2|20171107|N.A.|87.5385|
BCOM Index|0|2|20171108|N.A.|87.6437|
BCOM Index|0|2|20171109|N.A.|87.4571|
BCOM Index|0|2|20171110|N.A.|87.2811|
BCOM Index|0|2|20171113|N.A.|87.2035|
BCOM Index|0|2|20171114|N.A.|86.1605|
BCOM Index|0|2|20171115|N.A.|86.0009|
BCOM Index|0|2|20171116|N.A.|85.6633|
BCOM Index|0|2|20171117|N.A.|86.7657|
BCOM Index|0|2|20171120|N.A.|86.1931|
BCOM Index|0|2|20171121|N.A.|86.4733|
BCOM Index|0|2|20171122|N.A.|87.04|
BCOM Index|0|2|20171124|N.A.|86.9996|
BCOM Index|0|2|20171127|N.A.|86.9032|
BCOM Index|0|2|20171128|N.A.|86.7248|
BCOM Index|0|2|20171129|N.A.|86.4388|
BCOM Index|0|2|20171130|N.A.|85.7033|
BCOM Index|0|2|20171201|N.A.|86.4793|
BCOM Index|0|2|20171204|N.A.|85.7451|
BCOM Index|0|2|20171205|N.A.|85.0298|
BCOM Index|0|2|20171206|N.A.|84.1074|
BCOM Index|0|2|20171207|N.A.|83.8016|
BCOM Index|0|2|20171208|N.A.|84.0109|
BCOM Index|0|2|20171211|N.A.|84.2183|
BCOM Index|0|2|20171212|N.A.|83.4281|
BCOM Index|0|2|20171213|N.A.|83.4683|
BCOM Index|0|2|20171214|N.A.|83.8374|
BCOM Index|0|2|20171215|N.A.|84.053|
BCOM Index|0|2|20171218|N.A.|84.4705|
BCOM Index|0|2|20171219|N.A.|84.5847|
BCOM Index|0|2|20171220|N.A.|85.0521|
BCOM Index|0|2|20171221|N.A.|85.277|
BCOM Index|0|2|20171222|N.A.|85.7451|
BCOM Index|0|2|20171226|N.A.|86.7311|
BCOM Index|0|2|20171227|N.A.|87.0755|
BCOM Index|0|2|20171228|N.A.|87.698|
BCOM Index|0|2|20171229|N.A.|88.1674|
BCOM Index|0|2|20180102|N.A.|88.4101|
BCOM Index|0|2|20180103|N.A.|88.6085|
BCOM Index|0|2|20180104|N.A.|88.5688|
BCOM Index|0|2|20180105|N.A.|87.9152|
BCOM Index|0|2|20180108|N.A.|87.6911|
BCOM Index|0|2|20180109|N.A.|88.0988|
BCOM Index|0|2|20180110|N.A.|88.2393|
BCOM Index|0|2|20180111|N.A.|88.3059|
BCOM Index|0|2|20180112|N.A.|88.7565|
BCOM Index|0|2|20180116|N.A.|88.4507|
BCOM Index|0|2|20180117|N.A.|88.7962|
BCOM Index|0|2|20180118|N.A.|88.6943|
BCOM Index|0|2|20180119|N.A.|88.5425|
BCOM Index|0|2|20180122|N.A.|88.8092|
BCOM Index|0|2|20180123|N.A.|89.1564|
BCOM Index|0|2|20180124|N.A.|90.4641|
BCOM Index|0|2|20180125|N.A.|90.459|
BCOM Index|0|2|20180126|N.A.|90.7999|
BCOM Index|0|2|20180129|N.A.|90.6277|
BCOM Index|0|2|20180130|N.A.|90.2823|
BCOM Index|0|2|20180131|N.A.|89.8001|
BCOM Index|0|2|20180201|N.A.|89.8659|
BCOM Index|0|2|20180202|N.A.|89.1213|
BCOM Index|0|2|20180205|N.A.|88.5135|
BCOM Index|0|2|20180206|N.A.|88.1673|
BCOM Index|0|2|20180207|N.A.|87.148|
BCOM Index|0|2|20180208|N.A.|87.0087|
BCOM Index|0|2|20180209|N.A.|85.6442|
BCOM Index|0|2|20180212|N.A.|86.3257|
BCOM Index|0|2|20180213|N.A.|86.7893|
BCOM Index|0|2|20180214|N.A.|87.9944|
BCOM Index|0|2|20180215|N.A.|88.2377|
BCOM Index|0|2|20180216|N.A.|88.2043|
BCOM Index|0|2|20180220|N.A.|88.0035|
BCOM Index|0|2|20180221|N.A.|88.2742|
BCOM Index|0|2|20180222|N.A.|88.6675|
BCOM Index|0|2|20180223|N.A.|88.6922|
BCOM Index|0|2|20180226|N.A.|89.0401|
BCOM Index|0|2|20180227|N.A.|88.5909|
BCOM Index|0|2|20180228|N.A.|88.1409|
BCOM Index|0|2|20180301|N.A.|88.2028|
BCOM Index|0|2|20180302|N.A.|88.1477|
BCOM Index|0|2|20180305|N.A.|88.7022|
BCOM Index|0|2|20180306|N.A.|89.0069|
BCOM Index|0|2|20180307|N.A.|88.0368|
BCOM Index|0|2|20180308|N.A.|87.5878|
BCOM Index|0|2|20180309|N.A.|87.9546|
BCOM Index|0|2|20180312|N.A.|87.6662|
BCOM Index|0|2|20180313|N.A.|87.8767|
BCOM Index|0|2|20180314|N.A.|87.6738|
BCOM Index|0|2|20180315|N.A.|87.3169|
BCOM Index|0|2|20180316|N.A.|87.3633|
BCOM Index|0|2|20180319|N.A.|86.5238|
BCOM Index|0|2|20180320|N.A.|86.7228|
BCOM Index|0|2|20180321|N.A.|87.41|
BCOM Index|0|2|20180322|N.A.|87.1029|
BCOM Index|0|2|20180323|N.A.|87.4415|
BCOM Index|0|2|20180326|N.A.|87.2526|
BCOM Index|0|2|20180327|N.A.|87.258|
BCOM Index|0|2|20180328|N.A.|86.7627|
BCOM Index|0|2|20180329|N.A.|87.4729|
BCOM Index|0|2|20180402|N.A.|86.8328|
