Date,DXY
20031017,92.29
20031020,92.43
20031021,92.37
20031022,91.27
20031023,91.51
20031024,91.43
20031027,91.61
20031028,91.86
20031029,91.86
20031030,92.21
20031031,92.73
20031103,93.66
20031104,93.23
20031105,93.63
20031106,93.89
20031107,93.02
20031110,93.05
20031111,93.1
20031112,92.31
20031113,91.61
20031114,91.37
20031117,91.61
20031118,90.23
20031119,90.91
20031120,90.66
20031121,90.6
20031124,91.56
20031125,91.46
20031126,90.6
20031127,90.65
20031128,90.23
20031201,90.35
20031202,89.64
20031203,89.5
20031204,89.6
20031205,89.14
20031208,88.75
20031209,88.49
20031210,88.88
20031211,88.88
20031212,88.6
20031215,88.4
20031216,88.36
20031217,87.94
20031218,87.85
20031219,88.15
20031222,87.99
20031223,87.99
20031224,87.55
20031225,87.57
20031226,87.63
20031229,87.35
20031230,87
20031231,86.92
20040101,86.95
20040102,86.92
20040105,86.07
20040106,85.63
20040107,86.2
20040108,85.54
20040109,85.11
20040112,85.56
20040113,85.51
20040114,86.12
20040115,86.57
20040116,87.73
20040119,87.96
20040120,86.62
20040121,86.34
20040122,85.82
20040123,86.56
20040126,87.25
20040127,86.25
20040128,86.97
20040129,87.58
20040130,87.2
20040202,87.44
20040203,86.81
20040204,86.83
20040205,86.87
20040206,86.02
20040209,86
20040210,85.84
20040211,85.09
20040212,85.29
20040213,85.55
20040216,85.38
20040217,84.97
20040218,85.94
20040219,85.86
20040220,87.24
20040223,86.91
20040224,86.15
20040225,87.25
20040226,87.67
20040227,87.31
20040301,87.52
20040302,88.9
20040303,88.94
20040304,89.14
20040305,88.17
20040308,87.9
20040309,88.43
20040310,88.95
20040311,88.51
20040312,89.12
20040315,88.81
20040316,88.59
20040317,88.66
20040318,87.64
20040319,88.13
20040322,87.81
20040323,87.85
20040324,88.89
20040325,88.9
20040326,88.89
20040329,88.63
20040330,88.43
20040331,87.61
20040401,87.21
20040402,88.51
20040405,89.22
20040406,88.62
20040407,88.27
20040408,89.02
20040409,88.97
20040412,88.95
20040413,89.8
20040414,90.24
20040415,90.06
20040416,89.94
20040419,89.8
20040420,90.49
20040421,91.12
20040422,90.82
20040423,91.08
20040426,90.62
20040427,90.41
20040428,91.17
20040429,90.57
20040430,90.48
20040503,90.76
20040504,89.81
20040505,89.32
20040506,89.89
20040507,91.13
20040510,91.56
20040511,91.66
20040512,91.29
20040513,91.96
20040514,91.66
20040517,91
20040518,91.25
20040519,90.53
20040520,91.03
20040521,90.49
20040524,90.55
20040525,89.84
20040526,89.79
20040527,88.67
20040528,88.9
20040531,88.9
20040601,88.88
20040602,88.84
20040603,88.95
20040604,88.54
20040607,88.25
20040608,88.51
20040609,89.73
20040610,89.25
20040611,90.01
20040614,89.94
20040615,89.09
20040616,90.04
20040617,89.6
20040618,89.08
20040621,89.25
20040622,89.43
20040623,89.42
20040624,88.7
20040625,88.88
20040628,88.72
20040629,89.41
20040630,88.8
20040701,88.79
20040702,87.99
20040705,88.23
20040706,88.12
20040707,87.65
20040708,87.54
20040709,87.42
20040712,87.39
20040713,87.83
20040714,87.58
20040715,87.99
20040716,87.14
20040719,87.18
20040720,87.83
20040721,88.56
20040722,88.45
20040723,89.26
20040726,89.03
20040727,89.79
20040728,89.75
20040729,89.95
20040730,89.96
20040802,89.75
20040803,89.57
20040804,89.68
20040805,89.64
20040806,88.36
20040809,88.39
20040810,88.79
20040811,88.83
20040812,88.69
20040813,87.9
20040816,87.96
20040817,88.06
20040818,88.08
20040819,87.79
20040820,88.12
20040823,89.06
20040824,89.45
20040825,89.42
20040826,89.3
20040827,89.77
20040830,89.69
20040831,88.94
20040901,88.87
20040902,88.98
20040903,89.63
20040906,89.56
20040907,89.23
20040908,88.77
20040909,88.83
20040910,88.39
20040913,88.54
20040914,88.46
20040915,89.15
20040916,88.8
20040917,88.84
20040920,88.99
20040921,88.13
20040922,88.51
20040923,88.44
20040924,88.4
20040927,88.29
20040928,88.11
20040929,88.1
20040930,87.37
20041001,87.63
20041004,88.38
20041005,88.17
20041006,88.48
20041007,88.34
20041008,87.51
20041011,87.54
20041012,88.02
20041013,87.88
20041014,87.55
20041015,87.09
20041018,87.02
20041019,86.84
20041020,86.35
20041021,86.02
20041022,85.87
20041025,84.97
20041026,85.21
20041027,85.44
20041028,85.28
20041029,84.91
20041101,85.2
20041102,85.47
20041103,84.7
20041104,84.54
20041105,84.01
20041108,84.09
20041109,84.21
20041110,84.43
20041111,84.29
20041112,83.69
20041115,84
20041116,83.8
20041117,83.29
20041118,83.69
20041119,83.31
20041122,83.19
20041123,82.94
20041124,82.41
20041125,81.87
20041126,81.78
20041129,81.93
20041130,81.82
20041201,81.56
20041202,81.95
20041203,80.98
20041206,81.28
20041207,81.24
20041208,81.9
20041209,82.11
20041210,82.67
20041213,82.1
20041214,82.32
20041215,81.63
20041216,82.45
20041217,82.16
20041220,81.67
20041221,81.94
20041222,81.93
20041223,81.93
20041224,81.28
20041227,80.72
20041228,80.72
20041229,80.85
20041230,80.53
20041231,80.85
20050103,81.3
20050104,82.52
20050105,82.54
20050106,83.15
20050107,83.6
20050110,83.35
20050111,83.07
20050112,82.17
20050113,82.51
20050114,82.97
20050117,83.24
20050118,83.36
20050119,83.6
20050120,83.84
20050121,83.26
20050124,83.24
20050125,83.99
20050126,83.3
20050127,83.43
20050128,83.48
20050131,83.57
20050201,83.45
20050202,83.54
20050203,83.93
20050204,84.39
20050207,85.12
20050208,85.1
20050209,84.91
20050210,84.54
20050211,84.57
20050214,83.96
20050215,83.59
20050216,83.67
20050217,83.48
20050218,83.49
20050221,83.52
20050222,82.41
20050223,82.68
20050224,82.9
20050225,82.66
20050228,82.51
20050301,82.78
20050302,83.08
20050303,83.31
20050304,82.52
20050307,82.79
20050308,81.98
20050309,81.63
20050310,81.59
20050311,81.42
20050314,81.97
20050315,82.12
20050316,81.59
20050317,81.84
20050318,82.05
20050321,82.97
20050322,83.36
20050323,83.94
20050324,84.13
20050325,84.15
20050328,84.51
20050329,84.32
20050330,84.29
20050331,84.06
20050401,84.43
20050404,84.78
20050405,84.66
20050406,84.68
20050407,84.87
20050408,84.4
20050411,84.22
20050412,84.44
20050413,84.4
20050414,85
20050415,84.56
20050418,84
20050419,83.76
20050420,83.52
20050421,83.7
20050422,83.5
20050425,83.82
20050426,83.96
20050427,84.12
20050428,84.35
20050429,84.43
20050502,84.49
20050503,84.51
20050504,84
20050505,83.94
20050506,84.62
20050509,84.64
20050510,84.45
20050511,84.89
20050512,85.49
20050513,86.1
20050516,86.12
20050517,86.21
20050518,85.77
20050519,86.09
20050520,86.63
20050523,86.4
20050524,86.37
20050525,86.35
20050526,86.85
20050527,86.42
20050530,86.94
20050531,87.76
20050601,88.11
20050602,87.75
20050603,88.04
20050606,87.6
20050607,87.49
20050608,87.88
20050609,88.07
20050610,88.69
20050613,88.95
20050614,89.3
20050615,88.62
20050616,88.64
20050617,87.65
20050620,88.49
20050621,88.12
20050622,88.56
20050623,89.12
20050624,88.78
20050627,88.45
20050628,88.99
20050629,89.11
20050630,89.09
20050701,90.13
20050704,90.46
20050705,90.44
20050706,90.38
20050707,90.28
20050708,90.25
20050711,89.46
20050712,88.35
20050713,89.25
20050714,89.48
20050715,89.72
20050718,89.64
20050719,89.85
20050720,89.34
20050721,88.93
20050722,89.64
20050725,89.57
20050726,90
20050727,89.73
20050728,89.34
20050729,89.35
20050801,88.89
20050802,88.76
20050803,87.99
20050804,87.8
20050805,88.06
20050808,87.92
20050809,87.89
20050810,87.61
20050811,87.1
20050812,86.98
20050815,87.32
20050816,87.39
20050817,88
20050818,88.55
20050819,88.6
20050822,88.14
20050823,88.08
20050824,87.91
20050825,87.64
20050826,87.86
20050829,88.25
20050830,88.35
20050831,87.58
20050901,86.55
20050902,86.3
20050905,86.26
20050906,86.57
20050907,86.97
20050908,87.04
20050909,86.89
20050912,87.68
20050913,87.75
20050914,87.67
20050915,88.13
20050916,88.06
20050919,88.44
20050920,88.6
20050921,88.14
20050922,88.56
20050923,89.29
20050926,89.11
20050927,89.6
20050928,89.47
20050929,89.4
20050930,89.52
20051003,90.13
20051004,90.1
20051005,89.98
20051006,88.66
20051007,89.17
20051010,89.46
20051011,89.97
20051012,89.63
20051013,89.81
20051014,89.46
20051017,89.8
20051018,90.29
20051019,89.99
20051020,89.78
20051021,90.31
20051024,90.11
20051025,89.24
20051026,89.49
20051027,89.1
20051028,89.59
20051031,90.07
20051101,90.08
20051102,89.72
20051103,90.44
20051104,91.26
20051107,91.29
20051108,91.37
20051109,91.5
20051110,92.08
20051111,91.98
20051114,92.13
20051115,92.09
20051116,92.33
20051117,91.88
20051118,91.93
20051121,92.03
20051122,91.5
20051123,91.37
20051124,91.6
20051125,92.04
20051128,90.98
20051129,91.62
20051130,91.57
20051201,91.82
20051202,91.93
20051205,91.48
20051206,91.44
20051207,91.89
20051208,91.26
20051209,91.25
20051212,90.32
20051213,90.38
20051214,89.83
20051215,90.02
20051216,89.71
20051219,89.87
20051220,90.78
20051221,90.94
20051222,90.72
20051223,90.78
20051227,91.19
20051228,91.21
20051229,91.1
20051230,91.17
20060103,89.84
20060104,89.14
20060105,89.33
20060106,88.91
20060109,89.25
20060110,89.33
20060111,88.99
20060112,89.44
20060113,88.89
20060116,89.12
20060117,89.3
20060118,89.25
20060119,89.39
20060120,88.97
20060123,87.95
20060124,88.06
20060125,88.33
20060126,88.62
20060127,89.32
20060130,89.42
20060131,88.96
20060201,89.51
20060202,89.41
20060203,89.89
20060206,90.29
20060207,90.24
20060208,90.43
20060209,90.29
20060210,90.55
20060213,90.54
20060214,90.54
20060215,90.72
20060216,90.73
20060217,90.64
20060220,90.42
20060221,90.55
20060222,90.67
20060223,90.39
20060224,90.61
20060227,90.63
20060228,90.11
20060301,90.22
20060302,89.56
20060303,89.66
20060306,89.89
20060307,90.77
20060308,90.62
20060309,90.75
20060310,90.85
20060313,90.54
20060314,90
20060315,89.7
20060316,89.07
20060317,88.92
20060320,89.13
20060321,89.62
20060322,89.72
20060323,90.46
20060324,90.07
20060327,90.07
20060328,90.25
20060329,90.21
20060330,89.39
20060331,89.73
20060403,89.63
20060404,88.83
20060405,88.63
20060406,88.96
20060407,89.69
20060410,89.65
20060411,89.44
20060412,89.62
20060413,89.59
20060417,88.64
20060418,88.24
20060419,87.79
20060420,88.25
20060421,88.05
20060424,87.45
20060425,87.32
20060426,87.22
20060427,86.63
20060428,86.11
20060501,85.97
20060502,85.79
20060503,85.84
20060504,85.36
20060505,85.14
20060508,85.23
20060509,84.83
20060510,84.5
20060511,84.27
20060512,83.91
20060515,84.54
20060516,84.17
20060517,84.85
20060518,84.51
20060519,84.88
20060522,84.35
20060523,84.35
20060524,84.95
20060525,84.71
20060526,85.16
20060529,85.05
20060530,84.28
20060531,84.72
20060601,84.79
20060602,84.04
20060605,84.14
20060606,84.73
20060607,84.99
20060608,85.84
20060609,85.72
20060612,85.85
20060613,86.48
20060614,86.14
20060615,86.02
20060616,85.94
20060619,86.32
20060620,86.18
20060621,85.78
20060622,86.39
20060623,86.88
20060626,86.49
20060627,86.47
20060628,86.63
20060629,85.92
20060630,85.16
20060703,85.19
20060704,85.15
20060705,85.6
20060706,85.35
20060707,85.01
20060710,85.5
20060711,85.36
20060712,85.91
20060713,85.84
20060714,86.1
20060717,87.02
20060718,87.01
20060719,86.52
20060720,86.22
20060721,85.93
20060724,86.34
20060725,86.64
20060726,85.86
20060727,85.84
20060728,85.38
20060731,85.3
20060801,85.01
20060802,85.18
20060803,85.04
20060804,84.58
20060807,84.74
20060808,84.83
20060809,84.71
20060810,85.12
20060811,85.49
20060814,85.67
20060815,85.22
20060816,84.88
20060817,85.04
20060818,85.09
20060821,84.63
20060822,85.17
20060823,85.13
20060824,85.28
20060825,85.38
20060828,85.26
20060829,84.96
20060830,84.97
20060831,85.05
20060901,84.92
20060904,84.68
20060905,85
20060906,85.1
20060907,85.53
20060908,85.95
20060911,85.92
20060912,85.92
20060913,85.86
20060914,85.66
20060915,85.98
20060918,85.81
20060919,85.94
20060920,85.81
20060921,85.2
20060922,85.16
20060925,85.38
20060926,85.63
20060927,85.69
20060928,85.77
20060929,86.03
20061002,85.6
20061003,85.71
20061004,85.84
20061005,85.92
20061006,86.5
20061009,86.55
20061010,87.02
20061011,87.12
20061012,86.92
20061013,87.12
20061016,87
20061017,86.87
20061018,86.88
20061019,86.24
20061020,86.27
20061023,86.71
20061024,86.7
20061025,86.38
20061026,85.89
20061027,85.56
20061030,85.59
20061031,85.32
20061101,85.42
20061102,85.34
20061103,85.71
20061106,85.75
20061107,85.43
20061108,85.41
20061109,85.18
20061110,85.07
20061113,85.37
20061114,85.3
20061115,85.33
20061116,85.49
20061117,85.31
20061120,85.42
20061121,85.24
20061122,84.53
20061123,84.46
20061124,83.66
20061127,83.5
20061128,83.13
20061129,83.49
20061130,82.95
20061201,82.48
20061204,82.43
20061205,82.51
20061206,82.74
20061207,82.76
20061208,83.29
20061211,83.18
20061212,82.94
20061213,83.32
20061214,83.7
20061215,84.04
20061218,84
20061219,83.45
20061220,83.55
20061221,83.59
20061222,83.81
20061226,84.06
20061227,83.97
20061228,83.82
20061229,83.65
20070102,83.27
20070103,83.92
20070104,84.34
20070105,84.64
20070108,84.57
20070109,84.75
20070110,85.07
20070111,85.28
20070112,85.02
20070115,84.94
20070116,85.06
20070117,84.94
20070118,84.91
20070119,84.86
20070122,85.04
20070123,84.67
20070124,84.93
20070125,85.11
20070126,85.23
20070129,85.09
20070130,84.99
20070131,84.6
20070201,84.64
20070202,84.96
20070205,85.08
20070206,84.77
20070207,84.71
20070208,84.69
20070209,84.88
20070212,85.12
20070213,84.69
20070214,84.18
20070215,84.05
20070216,84.06
20070219,84.02
20070220,84.18
20070221,84.22
20070222,84.34
20070223,84.05
20070226,83.93
20070227,83.46
20070228,83.57
20070301,83.77
20070302,83.74
20070305,84.17
20070306,84.04
20070307,83.78
20070308,84.13
20070309,84.25
20070312,83.88
20070313,83.71
20070314,83.64
20070315,83.65
20070316,83.19
20070319,83.35
20070320,83.07
20070321,82.77
20070322,83.09
20070323,83.28
20070326,83.08
20070327,83.01
20070328,83.03
20070329,83.09
20070330,82.93
20070402,82.87
20070403,83.15
20070404,82.96
20070405,82.677
20070406,82.992
20070409,83.098
20070410,82.704
20070411,82.671
20070412,82.369
20070413,82.129
20070416,82.073
20070417,81.831
20070418,81.743
20070419,81.644
20070420,81.643
20070423,81.738
20070424,81.546
20070425,81.428
20070426,81.75
20070427,81.529
20070430,81.447
20070501,81.595
20070502,81.767
20070503,81.949
20070504,81.741
20070507,81.676
20070508,81.939
20070509,82.016
20070510,82.292
20070511,82.116
20070514,82.066
20070515,81.755
20070516,82.163
20070517,82.318
20070518,82.197
20070521,82.364
20070522,82.386
20070523,82.31
20070524,82.406
20070525,82.331
20070528,82.332
20070529,82.31
20070530,82.433
20070531,82.301
20070601,82.322
20070604,82.058
20070605,81.89
20070606,81.897
20070607,82.294
20070608,82.691
20070611,82.712
20070612,82.891
20070613,83.035
20070614,83.128
20070615,82.851
20070618,82.715
20070619,82.544
20070620,82.518
20070621,82.731
20070622,82.336
20070625,82.325
20070626,82.295
20070627,82.316
20070628,82.333
20070629,81.92
20070702,81.395
20070703,81.486
20070704,81.433
20070705,81.538
20070706,81.465
20070709,81.433
20070710,80.86
20070711,80.73
20070712,80.635
20070713,80.576
20070716,80.522
20070717,80.54
20070718,80.424
20070719,80.419
20070720,80.288
20070723,80.354
20070724,80.077
20070725,80.652
20070726,80.453
20070727,80.946
20070730,80.849
20070731,80.77
20070801,80.872
20070802,80.713
20070803,80.177
20070806,80.255
20070807,80.479
20070808,80.343
20070809,80.744
20070810,80.679
20070813,81.048
20070814,81.489
20070815,81.822
20070816,81.729
20070817,81.426
20070820,81.4
20070821,81.492
20070822,81.249
20070823,81.145
20070824,80.667
20070827,80.739
20070828,80.756
20070829,80.7
20070830,80.794
20070831,80.791
20070903,80.814
20070904,80.88
20070905,80.622
20070906,80.472
20070907,79.959
20070910,79.816
20070911,79.704
20070912,79.365
20070913,79.513
20070914,79.617
20070917,79.72
20070918,79.209
20070919,79.3
20070920,78.582
20070921,78.597
20070924,78.527
20070925,78.313
20070926,78.493
20070927,78.338
20070928,77.719
20071001,77.904
20071002,78.303
20071003,78.573
20071004,78.481
20071005,78.308
20071008,78.672
20071009,78.526
20071010,78.375
20071011,78.078
20071012,78.224
20071015,78.088
20071016,78.251
20071017,78.12
20071018,77.59
20071019,77.407
20071022,78.06
20071023,77.589
20071024,77.546
20071025,77.278
20071026,77.027
20071029,76.837
20071030,76.773
20071031,76.479
20071101,76.594
20071102,76.337
20071105,76.425
20071106,76.04
20071107,75.412
20071108,75.456
20071109,75.4
20071112,75.902
20071113,75.881
20071114,75.814
20071115,76.069
20071116,75.827
20071119,75.78
20071120,75.205
20071121,75.073
20071122,75.051
20071123,75.053
20071126,74.859
20071127,75.096
20071128,75.076
20071129,75.588
20071130,76.147
20071203,75.935
20071204,75.694
20071205,76.413
20071206,76.383
20071207,76.288
20071210,76.062
20071211,76.222
20071212,76.144
20071213,76.562
20071214,77.436
20071217,77.401
20071218,77.412
20071219,77.587
20071220,77.794
20071221,77.721
20071224,77.572
20071225,77.597
20071226,77.15
20071227,76.607
20071228,76.218
20071231,76.695
20080101,76.648
20080102,75.972
20080103,75.889
20080104,75.793
20080107,76.174
20080108,76.111
20080109,76.419
20080110,75.934
20080111,75.978
20080114,75.613
20080115,75.574
20080116,76.258
20080117,76.174
20080118,76.383
20080121,76.866
20080122,76.346
20080123,76.401
20080124,75.692
20080125,75.973
20080128,75.579
20080129,75.545
20080130,75.032
20080131,75.178
20080201,75.445
20080204,75.37
20080205,76.116
20080206,76.141
20080207,76.938
20080208,76.67
20080211,76.584
20080212,76.315
20080213,76.399
20080214,76.155
20080215,76.101
20080218,76.257
20080219,75.998
20080220,76.116
20080221,75.601
20080222,75.52
20080225,75.529
20080226,74.763
20080227,74.213
20080228,73.721
20080229,73.714
20080303,73.704
20080304,73.664
20080305,73.479
20080306,73.001
20080307,73.027
20080310,72.993
20080311,73.277
20080312,72.404
20080313,72.072
20080314,71.657
20080317,71.459
20080318,71.571
20080319,72.144
20080320,72.747
20080321,72.709
20080324,72.949
20080325,72.276
20080326,71.506
20080327,71.66
20080328,71.678
20080331,71.802
20080401,72.563
20080402,72.259
20080403,72.217
20080404,72.021
20080407,72.202
20080408,72.232
20080409,71.833
20080410,72.117
20080411,71.808
20080414,71.875
20080415,72.023
20080416,71.408
20080417,71.68
20080418,72.012
20080421,71.647
20080422,71.329
20080423,71.819
20080424,72.535
20080425,72.79
20080428,72.504
20080429,72.895
20080430,72.509
20080501,73.275
20080502,73.5
20080505,73.19
20080506,72.999
20080507,73.514
20080508,73.477
20080509,73.05
20080512,72.947
20080513,73.273
20080514,73.399
20080515,73.35
20080516,72.844
20080519,73.045
20080520,72.405
20080521,71.938
20080522,71.899
20080523,71.888
20080526,71.99
20080527,72.338
20080528,72.547
20080529,73.023
20080530,72.879
20080602,72.929
20080603,73.24
20080604,73.424
20080605,73.038
20080606,72.39
20080609,72.854
20080610,73.696
20080611,73.209
20080612,73.859
20080613,74.146
20080616,73.61
20080617,73.514
20080618,73.44
20080619,73.483
20080620,73.03
20080623,73.434
20080624,73.241
20080625,72.933
20080626,72.487
20080627,72.36
20080630,72.463
20080701,72.369
20080702,72.029
20080703,72.742
20080704,72.731
20080707,72.67
20080708,73.012
20080709,72.58
20080710,72.493
20080711,72.096
20080714,71.915
20080715,71.872
20080716,72.064
20080717,72.242
20080718,72.189
20080721,71.99
20080722,72.446
20080723,72.811
20080724,72.933
20080725,72.86
20080728,72.649
20080729,73.309
20080730,73.322
20080731,73.227
20080801,73.424
20080804,73.462
20080805,73.881
20080806,74.244
20080807,74.547
20080808,75.845
20080811,76.125
20080812,76.152
20080813,76.208
20080814,76.669
20080815,77.18
20080818,77.117
20080819,76.839
20080820,76.958
20080821,76.196
20080822,76.805
20080825,76.793
20080826,77.251
20080827,77.051
20080828,77.151
20080829,77.381
20080901,77.644
20080902,78.061
20080903,78.087
20080904,78.61
20080905,78.932
20080908,79.589
20080909,79.247
20080910,79.845
20080911,80.146
20080912,78.966
20080915,78.909
20080916,79.068
20080917,78.095
20080918,78.019
20080919,77.68
20080922,76.151
20080923,76.468
20080924,76.788
20080925,76.994
20080926,76.953
20080929,77.471
20080930,79.448
20081001,79.463
20081002,80.439
20081003,80.313
20081006,81.675
20081007,80.973
20081008,80.913
20081009,81.163
20081010,82.997
20081013,81.876
20081014,81.363
20081015,82.05
20081016,82.455
20081017,82.413
20081020,83.1
20081021,83.99
20081022,85.37
20081023,85.36
20081024,86.44
20081027,86.934
20081028,87.028
20081029,85.071
20081030,84.556
20081031,85.633
20081103,86.354
20081104,84.784
20081105,84.606
20081106,85.893
20081107,85.907
20081110,85.912
20081111,87.075
20081112,87.47
20081113,86.938
20081114,86.365
20081117,86.807
20081118,87.372
20081119,87.312
20081120,87.969
20081121,88.191
20081124,86.081
20081125,85
20081126,85.667
20081127,85.567
20081128,86.517
20081201,86.724
20081202,86.702
20081203,87.03
20081204,86.444
20081205,87.121
20081208,85.56
20081209,85.837
20081210,85.484
20081211,83.834
20081212,83.644
20081215,82.27
20081216,80.683
20081217,78.908
20081218,79.467
20081219,81.298
20081222,81.093
20081223,81.241
20081224,81.214
20081226,80.892
20081229,80.685
20081230,80.899
20081231,81.308
20090102,81.839
20090105,82.637
20090106,82.85
20090107,82.275
20090108,81.536
20090109,82.663
20090112,83.019
20090113,84.265
20090114,84.419
20090115,84.44
20090116,84.212
20090119,84.722
20090120,86.216
20090121,85.817
20090122,85.52
20090123,85.608
20090126,84.727
20090127,84.426
20090128,84.672
20090129,85.277
20090130,85.999
20090202,86.073
20090203,85.05
20090204,85.702
20090205,86.057
20090206,85.346
20090209,84.792
20090210,85.807
20090211,85.776
20090212,86.547
20090213,86.041
20090216,86.66
20090217,87.581
20090218,88.007
20090219,87.439
20090220,86.488
20090223,87.24
20090224,86.895
20090225,87.906
20090226,87.727
20090227,88.008
20090302,88.94
20090303,88.91
20090304,88.577
20090305,89.105
20090306,88.512
20090309,89.009
20090310,88.927
20090311,87.868
20090312,87.66
20090313,87.428
20090316,86.946
20090317,86.933
20090318,84.595
20090319,83.129
20090320,83.841
20090323,83.426
20090324,83.858
